address,area,block,direction,land_feature,land_type,length,price,price_m2,property_back_condition,property_legal_document,property_road_condition,region,size,ward,width
"Lộ Đức, Xã Hố Nai 3, Huyện Trảng Bom, Đồng Nai",Huyện Trảng Bom,,,,Đất nông nghiệp,24 m,500000000,"4,17 triệu/m2",,,Hẻm xe hơi,Đồng Nai,120 m2,Xã Hố Nai 3,5 m
"Đường Quốc lộ 1A, Xã Hưng Lộc, Huyện Thống Nhất, Đồng Nai",Huyện Thống Nhất,Khu Dân Cư Hưng Lộc( xóm hố),Bắc,Mặt tiền,Đất thổ cư,22 m,1120000000,"10,18 triệu/m2",,Đã có sổ,Hẻm xe hơi,Đồng Nai,110 m2,Xã Hưng Lộc,5 m
"Đường Quốc Lộ 20, Xã Phú Hòa, Huyện Định Quán, Đồng Nai",Huyện Định Quán,,,,Đất nông nghiệp,98.58 m,500000000,499.500 đ/m2,,Đã có sổ,,Đồng Nai,1001.5 m2,Xã Phú Hòa,10.24 m
"Đường Tỉnh lộ 25C, Xã Phú Hội, Huyện Nhơn Trạch, Đồng Nai",Huyện Nhơn Trạch,,,,Đất thổ cư,18 m,1000000000,"11,11 triệu/m2",,Đã có sổ,,Đồng Nai,90 m2,Xã Phú Hội,5 m
"Hieu Liem, Xã Hiếu Liêm, Huyện Vĩnh Cửu, Đồng Nai",Huyện Vĩnh Cửu,,,Mặt tiền,Đất nông nghiệp,200 m,2200000000,220.000 đ/m2,Nở hậu,Đang chờ sổ,,Đồng Nai,10000 m2,Xã Hiếu Liêm,50 m
"Đường Liên Xã, Xã Phú Hòa, Huyện Định Quán, Đồng Nai",Huyện Định Quán,,,Mặt tiền,Đất nông nghiệp,106.3 m,2800000000,291.211 đ/m2,,Đã có sổ,,Đồng Nai,9615 m2,Xã Phú Hòa,90 m
"Đường quốc lộ 51 xã Long Đức, huyện Long Thành, tỉnh Đồng Nai., Xã Long Đức, Huyện Long Thành, Đồng Nai",Huyện Long Thành,,Tây,Mặt tiền,Đất nền dự án,20 m,2891400000,"28,91 triệu/m2",Nở hậu,Đã có sổ,Hẻm xe hơi,Đồng Nai,100 m2,Xã Long Đức,5 m
"Đường Phước Bình, Xã Phước Bình, Huyện Long Thành, Đồng Nai",Huyện Long Thành,,Nam,,Đất nông nghiệp,56 m,1200000000,"1,2 triệu/m2",Nở hậu,Đã có sổ,Hẻm xe hơi,Đồng Nai,1000 m2,Xã Phước Bình,17 m
"Trịnh Hoài Đức, Xã Xuân Hiệp, Huyện Xuân Lộc, Đồng Nai",Huyện Xuân Lộc,,,,Đất nông nghiệp,,1700000000,850.000 đ/m2,,Đã có sổ,,Đồng Nai,2000 m2,Xã Xuân Hiệp,26 m
"Đường Quốc Lộ 20, Xã Phú Hòa, Huyện Định Quán, Đồng Nai",Huyện Định Quán,,,,Đất nông nghiệp,100 m,520000000,520.000 đ/m2,,Đã có sổ,Hẻm xe hơi,Đồng Nai,1000 m2,Xã Phú Hòa,10 m
"Đường Quốc Lộ 51, Xã Phước Tân, Biên Hòa, Đồng Nai, Phường Phước Tân, Thành phố Biên Hòa, Đồng Nai",Thành phố Biên Hòa,Khu 1,Đông Nam,Mặt tiền,Đất thổ cư,20 m,4500000000,"18,75 triệu/m2",,Đã có sổ,,Đồng Nai,240 m2,Phường Phước Tân,12 m
"DT 769, Xã Hưng Lộc, Huyện Thống Nhất, Đồng Nai",Huyện Thống Nhất,KDC,Nam,Mặt tiền,Đất thổ cư,90 m,7700000000,"2,48 triệu/m2",Nở hậu,Đã có sổ,Hẻm xe hơi,Đồng Nai,3100 m2,Xã Hưng Lộc,30 m
"Hl10, Xã Xuân Đường, Huyện Cẩm Mỹ, Đồng Nai",Huyện Cẩm Mỹ,,,Mặt tiền,Đất thổ cư,64 m,1450000000,"1,45 triệu/m2",Nở hậu,Đã có sổ,,Đồng Nai,1000 m2,Xã Xuân Đường,17 m
"Đường ĐT 765, Xã Lâm San, Huyện Cẩm Mỹ, Đồng Nai",Huyện Cẩm Mỹ,,,Mặt tiền,Đất thổ cư,39 m,1680000000,"2,12 triệu/m2",,Đã có sổ,,Đồng Nai,791 m2,Xã Lâm San,21 m
"Đường Phùng Hưng, Xã An Viễn, Huyện Trảng Bom, Đồng Nai",Huyện Trảng Bom,,Đông Nam,Mặt tiền,Đất nông nghiệp,22 m,480000000,"4,36 triệu/m2",,Đã có sổ,,Đồng Nai,110 m2,Xã An Viễn,5 m
"Hoàng Minh Chánh, Phường Hoá An, Thành phố Biên Hòa, Đồng Nai",Thành phố Biên Hòa,,Đông,,Đất thổ cư,16 m,1745000000,"21,81 triệu/m2",,Đã có sổ,Hẻm xe hơi,Đồng Nai,80 m2,Phường Hoá An,5 m
"Ql 51, Phường Phước Tân, Thành phố Biên Hòa, Đồng Nai",Thành phố Biên Hòa,,Bắc,,Đất thổ cư,16 m,850000000,"13,28 triệu/m2",,Đã có sổ,Hẻm xe hơi,Đồng Nai,64 m2,Phường Phước Tân,4 m
"Hưng Bình 1, Xã Hưng Thịnh, Huyện Trảng Bom, Đồng Nai",Huyện Trảng Bom,,,,Đất nông nghiệp,41 m,930000000,913.555 đ/m2,,Đã có sổ,,Đồng Nai,1018 m2,Xã Hưng Thịnh,25 m
"kp Hương Phước, Phường Phước Tân, Thành phố Biên Hòa, Đồng Nai",Thành phố Biên Hòa,,Đông Bắc,,Đất công nghiệp,33 m,1700000000,"7,08 triệu/m2",Nở hậu,Đã có sổ,Hẻm xe hơi,Đồng Nai,240 m2,Phường Phước Tân,5.2 m
"Đường Võ Thị Sáu, Phường Quyết Thắng, Thành phố Biên Hòa, Đồng Nai",Thành phố Biên Hòa,,Đông Nam,Mặt tiền,Đất thổ cư,24 m,1200000000,"9,76 triệu/m2",,Đã có sổ,,Đồng Nai,123 m2,Phường Quyết Thắng,5 m
"Đường Ngô Quyền, Phường An Hoà, Thành phố Biên Hòa, Đồng Nai",Thành phố Biên Hòa,,Tây,Mặt tiền,Đất thổ cư,19 m,1550000000,"20,13 triệu/m2",Nở hậu,Đã có sổ,Hẻm xe hơi,Đồng Nai,77 m2,Phường An Hoà,4 m
"2450, Đường Bàu Cạn, Xã Bàu Cạn, Huyện Long Thành, Đồng Nai",Huyện Long Thành,Khu a,Đông Bắc,,Đất nông nghiệp,50 m,1000000000,1 triệu/m2,Nở hậu,Đã có sổ,,Đồng Nai,1000 m2,Xã Bàu Cạn,20 m
"Đường Trương Hán Siêu, Phường Phước Tân, Thành phố Biên Hòa, Đồng Nai",Thành phố Biên Hòa,,Đông Bắc,Mặt tiền,Đất nền dự án,30 m,530000000,"3,53 triệu/m2",,Đang chờ sổ,Hẻm xe hơi,Đồng Nai,150 m2,Phường Phước Tân,5 m
"Đường 12A, Xã An Viễn, Huyện Trảng Bom, Đồng Nai",Huyện Trảng Bom,,,,Đất thổ cư,22 m,1150000000,"8,65 triệu/m2",,Đã có sổ,Hẻm xe hơi,Đồng Nai,133.1 m2,Xã An Viễn,6 m
"đường XH2, Xã Suối Cát, Huyện Xuân Lộc, Đồng Nai",Huyện Xuân Lộc,,,Mặt tiền,Đất nông nghiệp,600 m,370000,21 đ/m2,,Đã có sổ,,Đồng Nai,17000 m2,Xã Suối Cát,700 m
"QUỐC LỘ 1A, Xã Bình Minh, Huyện Trảng Bom, Đồng Nai",Huyện Trảng Bom,,,,Đất thổ cư,20 m,920000000,"9,2 triệu/m2",,Đã có sổ,,Đồng Nai,100 m2,Xã Bình Minh,5 m
"QL20, Xã Xuân Thiện, Huyện Thống Nhất, Đồng Nai",Huyện Thống Nhất,,Đông,Mặt tiền,Đất nông nghiệp,100 m,7000000000,"1,75 triệu/m2",Nở hậu,Đã có sổ,Hẻm xe hơi,Đồng Nai,4000 m2,Xã Xuân Thiện,38 m
"3 lá xanh, Xã Hưng Thịnh, Huyện Trảng Bom, Đồng Nai",Huyện Trảng Bom,,Tây,Mặt tiền,Đất nông nghiệp,172 m,17000000,894 đ/m2,Nở hậu,Đã có sổ,Hẻm xe hơi,Đồng Nai,19000 m2,Xã Hưng Thịnh,110 m
"Đường Phùng Hưng, Xã An Phước, Huyện Long Thành, Đồng Nai",Huyện Long Thành,,,,Đất thổ cư,25 m,4000000000,"14,55 triệu/m2",,Đã có sổ,Hẻm xe hơi,Đồng Nai,275 m2,Xã An Phước,11 m
"31, Đường Số 1, Phường Xuân Lập, Thành phố Long Khánh, Đồng Nai",Thành phố Long Khánh,,Đông Nam,Mặt tiền,Đất thổ cư,70 m,5555555000,"3,48 triệu/m2",,Đã có sổ,,Đồng Nai,1596 m2,Phường Xuân Lập,23 m
"Đường Nguyễn Hoàng, Xã Sông Trầu, Huyện Trảng Bom, Đồng Nai",Huyện Trảng Bom,,Đông Nam,,Đất thổ cư,20 m,1050000000,"5,25 triệu/m2",,Đã có sổ,Hẻm xe hơi,Đồng Nai,200 m2,Xã Sông Trầu,10 m
"Ba Ký, Xã Long Thọ, Huyện Nhơn Trạch, Đồng Nai",Huyện Nhơn Trạch,,,Mặt tiền,Đất thổ cư,18 m,1000000000,"11,11 triệu/m2",,Đã có sổ,Hẻm xe hơi,Đồng Nai,90 m2,Xã Long Thọ,5 m
"Đường Hùng Vương, Xã Phú Đông, Huyện Nhơn Trạch, Đồng Nai",Huyện Nhơn Trạch,Thanh Vân Long,Nam,,Đất thổ cư,21 m,1350000000,"12,74 triệu/m2",,Đã có sổ,Hẻm xe hơi,Đồng Nai,106 m2,Xã Phú Đông,5 m
"Đường Quảng Tiến 12, Xã Quảng Tiến, Huyện Trảng Bom, Đồng Nai",Huyện Trảng Bom,,Tây,,Đất nền dự án,26 m,750000000,"5,77 triệu/m2",,Đã có sổ,Hẻm xe hơi,Đồng Nai,130 m2,Xã Quảng Tiến,5 m
"Đường Quốc Lộ 20, Xã Bàu Hàm 2, Huyện Thống Nhất, Đồng Nai",Huyện Thống Nhất,,,,Đất nền dự án,20 m,178000000,"1,78 triệu/m2",,Đã có sổ,,Đồng Nai,100 m2,Xã Bàu Hàm 2,5 m
"Đường Quốc lộ 1A, Xã Hưng Lộc, Huyện Thống Nhất, Đồng Nai",Huyện Thống Nhất,,,,Đất nông nghiệp,,12094000000,"1,75 triệu/m2",,Đã có sổ,,Đồng Nai,6911 m2,Xã Hưng Lộc,
"long giao, Xã Long Giao, Huyện Cẩm Mỹ, Đồng Nai",Huyện Cẩm Mỹ,,,,Đất nông nghiệp,,6350000000,550.403 đ/m2,,Đã có sổ,,Đồng Nai,11537 m2,Xã Long Giao,
"Nagoa, Xã Suối Nho, Huyện Định Quán, Đồng Nai",Huyện Định Quán,,,Mặt tiền,Đất nông nghiệp,120 m,1500000000,476.493 đ/m2,Nở hậu,Đã có sổ,,Đồng Nai,3148 m2,Xã Suối Nho,27 m
"đường sông trầu, Xã Sông Trầu, Huyện Trảng Bom, Đồng Nai",Huyện Trảng Bom,,,,Đất thổ cư,30 m,2400000000,"1,09 triệu/m2",Nở hậu,Đã có sổ,Hẻm xe hơi,Đồng Nai,2200 m2,Xã Sông Trầu,90 m
"Đường Quốc lộ 1A, Xã Xuân Phú, Huyện Xuân Lộc, Đồng Nai",Huyện Xuân Lộc,,,,Đất nông nghiệp,50 m,750000000,750.000 đ/m2,,Đã có sổ,Hẻm xe hơi,Đồng Nai,1000 m2,Xã Xuân Phú,20 m
"Đường Lê Hồng Phong, Xã Phước An, Huyện Nhơn Trạch, Đồng Nai",Huyện Nhơn Trạch,,Đông Nam,Mặt tiền,Đất nông nghiệp,18 m,2900000,2.900 đ/m2,,Đã có sổ,,Đồng Nai,1000 m2,Xã Phước An,56 m
"Giang Điền Bình Minh, Xã Quảng Tiến, Huyện Trảng Bom, Đồng Nai",Huyện Trảng Bom,,Tây,Mặt tiền,Đất thổ cư,15.6 m,820000,8.282 đ/m2,,Đã có sổ,,Đồng Nai,99.1 m2,Xã Quảng Tiến,6 m
"quốc chi, Xã Đông Hoà, Huyện Trảng Bom, Đồng Nai",Huyện Trảng Bom,,,,Đất nông nghiệp,52 m,1350000,1.227 đ/m2,,Đã có sổ,,Đồng Nai,1100 m2,Xã Đông Hoà,20 m
"N3, Xã Lộc An, Huyện Long Thành, Đồng Nai",Huyện Long Thành,,,Mặt tiền,Đất thổ cư,21 m,1630000000,"12,94 triệu/m2",,Đã có sổ,,Đồng Nai,126 m2,Xã Lộc An,6 m
"Đường Thân Nhân Trung, Phường Trảng Dài, Thành phố Biên Hòa, Đồng Nai",Thành phố Biên Hòa,,Tây Bắc,,Đất thổ cư,8 m,439000000,"10,98 triệu/m2",,Giấy tờ khác,Hẻm xe hơi,Đồng Nai,40 m2,Phường Trảng Dài,5 m
"nguyễn thái học, Phường Trảng Dài, Thành phố Biên Hòa, Đồng Nai",Thành phố Biên Hòa,,Nam,,Đất thổ cư,8 m,429000000,"10,73 triệu/m2",,Giấy tờ khác,Hẻm xe hơi,Đồng Nai,40 m2,Phường Trảng Dài,5 m
"Đường D1, Phường Trảng Dài, Thành phố Biên Hòa, Đồng Nai",Thành phố Biên Hòa,,Đông,,Đất nông nghiệp,22 m,1380000000,"12,55 triệu/m2",,Đã có sổ,Hẻm xe hơi,Đồng Nai,110 m2,Phường Trảng Dài,5 m
"Tân Thành, Xã Bắc Sơn, Huyện Trảng Bom, Đồng Nai",Huyện Trảng Bom,,Đông,,Đất nông nghiệp,18.5 m,1000000000,"10,87 triệu/m2",,Đã có sổ,Hẻm xe hơi,Đồng Nai,92 m2,Xã Bắc Sơn,5 m
"hàng Gòn, Xã Hàng Gòn, Thành phố Long Khánh, Đồng Nai",Thành phố Long Khánh,,Tây,Mặt tiền,Đất nông nghiệp,125 m,3900000000,"1,3 triệu/m2",Nở hậu,Đã có sổ,Hẻm xe hơi,Đồng Nai,3000 m2,Xã Hàng Gòn,25 m
"Bình Lộc Cây Da, Xã Bình Lộc, Thành phố Long Khánh, Đồng Nai",Thành phố Long Khánh,,Tây Nam,Mặt tiền,Đất thổ cư,17 m,1500000000,"14,56 triệu/m2",,Đã có sổ,,Đồng Nai,103 m2,Xã Bình Lộc,6 m
"Đường Trương Hán Siêu, Phường Tân Mai, Thành phố Biên Hòa, Đồng Nai",Thành phố Biên Hòa,,,,Đất nền dự án,21 m,350000000,"3,24 triệu/m2",,Giấy tờ khác,,Đồng Nai,108 m2,Phường Tân Mai,5 m
"Đường ĐT 769, Xã Bình Sơn, Huyện Long Thành, Đồng Nai",Huyện Long Thành,,,,Đất thổ cư,21 m,2000000000,"18,52 triệu/m2",,Đã có sổ,,Đồng Nai,108 m2,Xã Bình Sơn,5 m
"phước bình, Xã Phước Bình, Huyện Long Thành, Đồng Nai",Huyện Long Thành,,,,Đất nền dự án,22 m,450000000,"3,41 triệu/m2",,Đã có sổ,,Đồng Nai,132 m2,Xã Phước Bình,6 m
"Đường 20, Xã Hưng Thịnh, Huyện Trảng Bom, Đồng Nai",Huyện Trảng Bom,,,,Đất thổ cư,21 m,179000000,"1,7 triệu/m2",,Đã có sổ,Hẻm xe hơi,Đồng Nai,105 m2,Xã Hưng Thịnh,5 m
"Đường Quốc lộ 1A, Xã Hưng Lộc, Huyện Thống Nhất, Đồng Nai",Huyện Thống Nhất,,,Mặt tiền,Đất thổ cư,20 m,850000000,"8,5 triệu/m2",Nở hậu,Đã có sổ,,Đồng Nai,100 m2,Xã Hưng Lộc,5 m
"Đường Quốc Lộ 20, Xã Phú Ngọc, Huyện Định Quán, Đồng Nai",Huyện Định Quán,,,Mặt tiền,Đất thổ cư,60 m,1150000000,"1,28 triệu/m2",,Đã có sổ,,Đồng Nai,900 m2,Xã Phú Ngọc,16 m
"Đường ĐT 769||17524, Xã Bình Sơn, Huyện Long Thành, Đồng Nai",Huyện Long Thành,,,Mặt tiền,Đất thổ cư,20 m,1600000000,16 triệu/m2,,Đã có sổ,,Đồng Nai,100 m2,Xã Bình Sơn,5 m
"Đường Bàu Cạn, Xã Long Phước, Huyện Long Thành, Đồng Nai",Huyện Long Thành,,,Mặt tiền,Đất nông nghiệp,85 m,5000000000,"3,69 triệu/m2",,Đã có sổ,,Đồng Nai,1354 m2,Xã Long Phước,16 m
"Đường Võ Thị Sáu, Xã Phú Đông, Huyện Nhơn Trạch, Đồng Nai",Huyện Nhơn Trạch,,Đông,,Đất thổ cư,17.5 m,1380000000,"15,86 triệu/m2",,Đã có sổ,Hẻm xe hơi,Đồng Nai,87 m2,Xã Phú Đông,5 m
"Phú Quý, Phường Bửu Long, Thành phố Biên Hòa, Đồng Nai",Thành phố Biên Hòa,,Bắc,Mặt tiền,Đất thổ cư,18 m,3160000000,"39,01 triệu/m2",,Đã có sổ,Hẻm xe hơi,Đồng Nai,81 m2,Phường Bửu Long,4.5 m
"Đường Lê A, Xã Bình Lộc, Thành phố Long Khánh, Đồng Nai",Thành phố Long Khánh,,,,Đất nông nghiệp,,3850000000,"1,02 triệu/m2",,Đã có sổ,Hẻm xe hơi,Đồng Nai,3786 m2,Xã Bình Lộc,
"Xuân Lập Bàu Sau, Phường Xuân Lập, Thành phố Long Khánh, Đồng Nai",Thành phố Long Khánh,,,Mặt tiền,Đất thổ cư,26 m,1250000000,10 triệu/m2,,Đã có sổ,,Đồng Nai,125 m2,Phường Xuân Lập,5 m
"Đường Thân Nhân Trung, Phường Trảng Dài, Thành phố Biên Hòa, Đồng Nai",Thành phố Biên Hòa,,,,Đất nông nghiệp,28 m,1480000000,"10,5 triệu/m2",,Đã có sổ,Hẻm xe hơi,Đồng Nai,141 m2,Phường Trảng Dài,5 m
"Gia Viên, Phường Tân Hiệp, Thành phố Biên Hòa, Đồng Nai",Thành phố Biên Hòa,,Đông Nam,,Đất thổ cư,15 m,4200000000,"47,73 triệu/m2",,Đã có sổ,,Đồng Nai,88 m2,Phường Tân Hiệp,6 m
"Đường Phùng Hưng, Phường Tam Phước, Thành phố Biên Hòa, Đồng Nai",Thành phố Biên Hòa,,,,Đất thổ cư,20 m,1900000000,"13,57 triệu/m2",,Đã có sổ,Hẻm xe hơi,Đồng Nai,140 m2,Phường Tam Phước,7 m
"xuân thọ, Xã Xuân Thọ, Huyện Xuân Lộc, Đồng Nai",Huyện Xuân Lộc,,Đông Bắc,Mặt tiền,Đất thổ cư,35 m,450000000,"2,25 triệu/m2",,Đã có sổ,Hẻm xe hơi,Đồng Nai,200 m2,Xã Xuân Thọ,5.8 m
"Đường Quốc Chí, Xã Đông Hoà, Huyện Trảng Bom, Đồng Nai",Huyện Trảng Bom,,,,Đất nông nghiệp,,690000000,"5,52 triệu/m2",,Đã có sổ,Hẻm xe hơi,Đồng Nai,125 m2,Xã Đông Hoà,
"Đường Cây Điệp, Xã Cây Gáo, Huyện Trảng Bom, Đồng Nai",Huyện Trảng Bom,,,Mặt tiền,Đất nông nghiệp,22 m,290000000,"2,64 triệu/m2",,Đã có sổ,,Đồng Nai,110 m2,Xã Cây Gáo,5 m
"Đường Tỉnh lộ 769, Xã Hưng Lộc, Huyện Thống Nhất, Đồng Nai",Huyện Thống Nhất,,,,Đất thổ cư,20 m,780000000,"7,8 triệu/m2",,Đã có sổ,,Đồng Nai,100 m2,Xã Hưng Lộc,5 m
"Bàu Sen, Phường Bàu Sen, Thành phố Long Khánh, Đồng Nai",Thành phố Long Khánh,,,Mặt tiền,Đất thổ cư,24 m,1200000000,10 triệu/m2,,Đã có sổ,,Đồng Nai,120 m2,Phường Bàu Sen,5 m
"Đường 20, Xã Đông Hoà, Huyện Trảng Bom, Đồng Nai",Huyện Trảng Bom,,,,Đất nền dự án,25 m,690000000,"5,52 triệu/m2",,Đã có sổ,Hẻm xe hơi,Đồng Nai,125 m2,Xã Đông Hoà,5 m
"Đường Quốc lộ 1A, Thị trấn Dầu Giây, Huyện Thống Nhất, Đồng Nai",Huyện Thống Nhất,,,Mặt tiền,Đất thổ cư,,3300000000,"12,18 triệu/m2",,Đã có sổ,,Đồng Nai,271 m2,Thị trấn Dầu Giây,
"Đường ĐT 763, Xã Suối Nho, Huyện Định Quán, Đồng Nai",Huyện Định Quán,,Đông,Mặt tiền,Đất nông nghiệp,92 m,630000,596 đ/m2,Nở hậu,Đã có sổ,Hẻm xe hơi,Đồng Nai,1056 m2,Xã Suối Nho,13 m
"Đường ĐT 768, Xã Bình Hòa, Huyện Vĩnh Cửu, Đồng Nai",Huyện Vĩnh Cửu,,,,Đất nông nghiệp,43 m,5100000000,"4,03 triệu/m2",,Đã có sổ,Hẻm xe hơi,Đồng Nai,1264 m2,Xã Bình Hòa,26 m
"328, Xã Sông Ray, Huyện Cẩm Mỹ, Đồng Nai",Huyện Cẩm Mỹ,,,,Đất nông nghiệp,23 m,350000000,"1,35 triệu/m2",,Đã có sổ,,Đồng Nai,260 m2,Xã Sông Ray,12 m
"Đường Đồng Khởi, Phường Tân Hiệp, Thành phố Biên Hòa, Đồng Nai",Thành phố Biên Hòa,,,Mặt tiền,Đất thổ cư,15 m,4200000000,"47,73 triệu/m2",,Đã có sổ,,Đồng Nai,88 m2,Phường Tân Hiệp,6 m
"Đường Nguyễn Thái Học, Phường Trảng Dài, Thành phố Biên Hòa, Đồng Nai",Thành phố Biên Hòa,,Đông,Mặt tiền,Đất nông nghiệp,18 m,1290000000,"14,33 triệu/m2",,Đã có sổ,Hẻm xe hơi,Đồng Nai,90 m2,Phường Trảng Dài,5 m
"Đường Quốc lộ 1A, Xã Hưng Lộc, Huyện Thống Nhất, Đồng Nai",Huyện Thống Nhất,,,Mặt tiền,Đất thổ cư,26 m,860000000,"7,17 triệu/m2",,,,Đồng Nai,120 m2,Xã Hưng Lộc,5 m
"Đường 762, Xã Thanh Bình, Huyện Trảng Bom, Đồng Nai",Huyện Trảng Bom,,,,Đất nông nghiệp,,2160000000,"1,8 triệu/m2",,Đã có sổ,,Đồng Nai,1200 m2,Xã Thanh Bình,
"Đường ĐT 765, Xã Lâm San, Huyện Cẩm Mỹ, Đồng Nai",Huyện Cẩm Mỹ,,,Mặt tiền,Đất thổ cư,42 m,2150000000,"1,95 triệu/m2",Nở hậu,Đã có sổ,,Đồng Nai,1100 m2,Xã Lâm San,25 m
"Đường ĐT 765, Xã Lâm San, Huyện Cẩm Mỹ, Đồng Nai",Huyện Cẩm Mỹ,,,Mặt tiền,Đất nông nghiệp,200 m,8550000000,450.000 đ/m2,Nở hậu,Đã có sổ,,Đồng Nai,19000 m2,Xã Lâm San,50 m
"Đường Quốc lộ 1A, Thị trấn Trảng Bom, Huyện Trảng Bom, Đồng Nai",Huyện Trảng Bom,,,Mặt tiền,Đất nền dự án,20 m,157000000,"1,57 triệu/m2",,Đã có sổ,Hẻm xe hơi,Đồng Nai,100 m2,Thị trấn Trảng Bom,5 m
"hẻm 4A, Đường Nguyễn Văn Tiên, Phường Tân Phong, Thành phố Biên Hòa, Đồng Nai",Thành phố Biên Hòa,Hẻm 4A,Bắc,Mặt tiền,Đất nông nghiệp,20 m,990000000,"9,9 triệu/m2",,Giấy tờ khác,Hẻm xe hơi,Đồng Nai,100 m2,Phường Tân Phong,5 m
"122, Bàu Tre, Xã Thạnh Phú, Huyện Vĩnh Cửu, Đồng Nai",Huyện Vĩnh Cửu,379,,Mặt tiền,Đất thổ cư,,6500000000,"2,5 triệu/m2",Nở hậu,Đã có sổ,,Đồng Nai,2600 m2,Xã Thạnh Phú,
"Đường Bàu Cạn, Xã Bàu Cạn, Huyện Long Thành, Đồng Nai",Huyện Long Thành,,,,Đất nông nghiệp,,1450000000,"1,4 triệu/m2",,Đã có sổ,Hẻm xe hơi,Đồng Nai,1038 m2,Xã Bàu Cạn,
"Đường Võ Thị Sáu, Xã Long Đức, Huyện Long Thành, Đồng Nai",Huyện Long Thành,,Đông,Mặt tiền,Đất thổ cư,14 m,3500000000,"14,64 triệu/m2",,Đã có sổ,Hẻm xe hơi,Đồng Nai,239 m2,Xã Long Đức,17 m
"Đường Quốc Chí, Xã Trung Hoà, Huyện Trảng Bom, Đồng Nai",Huyện Trảng Bom,,,Mặt tiền,Đất nông nghiệp,50 m,1049000000,"1,05 triệu/m2",Nở hậu,Đã có sổ,,Đồng Nai,1000 m2,Xã Trung Hoà,20 m
"Đường Quốc lộ 1A, Xã Hưng Lộc, Huyện Thống Nhất, Đồng Nai",Huyện Thống Nhất,,,Mặt tiền,Đất thổ cư,21 m,850000000,"7,59 triệu/m2",,,,Đồng Nai,112 m2,Xã Hưng Lộc,5 m
"Đường Bàu cạn, Xã Bàu Cạn, Huyện Long Thành, Đồng Nai",Huyện Long Thành,,,,Đất nông nghiệp,27 m,1690000000,"1,6 triệu/m2",,Đã có sổ,Hẻm xe hơi,Đồng Nai,1058 m2,Xã Bàu Cạn,38 m
"Đường Quốc Lộ 1, Xã Trung Hoà, Huyện Trảng Bom, Đồng Nai",Huyện Trảng Bom,,,Mặt tiền,Đất thổ cư,22 m,175000000,"1,59 triệu/m2",Nở hậu,,Hẻm xe hơi,Đồng Nai,110 m2,Xã Trung Hoà,5 m
"Đường Nguyễn Khuyến, Phường Trảng Dài, Thành phố Biên Hòa, Đồng Nai",Thành phố Biên Hòa,,,Mặt tiền,Đất thổ cư,120 m,3300000000,"27,5 triệu/m2",Nở hậu,Đã có sổ,Hẻm xe hơi,Đồng Nai,120 m2,Phường Trảng Dài,6 m
"Đường Bàu Cạn, Xã Bàu Cạn, Huyện Long Thành, Đồng Nai",Huyện Long Thành,,,,Đất nông nghiệp,42 m,2790000000,"2,1 triệu/m2",,Đã có sổ,Hẻm xe hơi,Đồng Nai,1328 m2,Xã Bàu Cạn,33 m
"Đường 765, Xã Lâm San, Huyện Cẩm Mỹ, Đồng Nai",Huyện Cẩm Mỹ,,,,Đất nông nghiệp,90 m,6100000000,844.173 đ/m2,,,,Đồng Nai,7226 m2,Xã Lâm San,80 m
"Ấp 6, Xã Phú Tân, Huyện Định Quán, Đồng Nai",Huyện Định Quán,,Đông Bắc,,Đất thổ cư,30 m,490000000,"3,27 triệu/m2",Nở hậu,Đã có sổ,,Đồng Nai,150.8 m2,Xã Phú Tân,5 m
"Đường Hùng Vương, Xã Vĩnh Thanh, Huyện Nhơn Trạch, Đồng Nai",Huyện Nhơn Trạch,,,,Đất thổ cư,,1350000000,15 triệu/m2,,Đã có sổ,Hẻm xe hơi,Đồng Nai,90 m2,Xã Vĩnh Thanh,
"Liên Xã An Phước, Xã An Phước, Huyện Long Thành, Đồng Nai",Huyện Long Thành,,,Mặt tiền,Đất thổ cư,20 m,2350000000,"11,3 triệu/m2",Nở hậu,Đã có sổ,,Đồng Nai,208 m2,Xã An Phước,10.44 m
"Đường Trương Hán Siêu, Phường Phước Tân, Thành phố Biên Hòa, Đồng Nai",Thành phố Biên Hòa,,,Mặt tiền,Đất nông nghiệp,18.5 m,1350000000,"14,21 triệu/m2",Nở hậu,Đã có sổ,Hẻm xe hơi,Đồng Nai,95 m2,Phường Phước Tân,5 m
"ĐƯỜNG NHỰA 4M, Xã Suối Cao, Huyện Xuân Lộc, Đồng Nai",Huyện Xuân Lộc,,,Mặt tiền,Đất nông nghiệp,42 m,1300000000,"1,27 triệu/m2",,Đã có sổ,,Đồng Nai,1022 m2,Xã Suối Cao,24 m
"Phước Tân, Phường Phước Tân, Thành phố Biên Hòa, Đồng Nai",Thành phố Biên Hòa,,,,Đất thổ cư,17 m,300000000,"2,8 triệu/m2",,Giấy tờ khác,Hẻm xe hơi,Đồng Nai,107 m2,Phường Phước Tân,6 m
"Quốc lộ 1a, Xã Sông Thao, Huyện Trảng Bom, Đồng Nai",Huyện Trảng Bom,,,Mặt tiền,Đất thổ cư,20 m,138000000,"1,38 triệu/m2",,,,Đồng Nai,100 m2,Xã Sông Thao,5 m
