address,apartment_feature,apartment_type,area,balconydirection,block,direction,floornumber,furnishing_sell,price,price_m2,property_legal_document,property_status,region,rooms,size,toilets,unitnumber,ward
"45 Tân lập, Phường Tân Hòa, Thị xã Dĩ An, Bình Dương., Phường Tân Đông Hiệp, Thị xã Dĩ An, Bình Dương",,Chung cư,Thị xã Dĩ An,,a,,2,Hoàn thiện cơ bản,1620000000,"31,76 triệu/m²",Đã có sổ,Đã bàn giao,Bình Dương,2 phòng,51 m²,2 phòng,08,Phường Tân Đông Hiệp
"Đường Thuận Giao 25, phường Thuận Giao, thành phố Thuận An, Bình Dương., Phường Thuận Giao, Thành phố Thuận An, Bình Dương",,Chung cư,Thành phố Thuận An,,,,,Hoàn thiện cơ bản,225000000,"5,63 triệu/m²",Đã có sổ,Chưa bàn giao,Bình Dương,1 phòng,40 m²,1 phòng,,Phường Thuận Giao
"Đường Nguyễn Du, Phường Bình Hòa, Thành phố Thuận An, Bình Dương",,Chung cư,Thành phố Thuận An,,block A,,2,Hoàn thiện cơ bản,1475000000,25 triệu/m²,Giấy tờ khác,Chưa bàn giao,Bình Dương,2 phòng,59 m²,2 phòng,,Phường Bình Hòa
"Số 30 DT743C, khu phố Thống Nhất, thị xã Dĩ An, tỉnh Bình Dương, Phường Dĩ An, Thị xã Dĩ An, Bình Dương",Căn góc,Chung cư,Thị xã Dĩ An,,Charm Diamond,,,,1350000000,"26,47 triệu/m²",Đang chờ sổ,Chưa bàn giao,Bình Dương,1 phòng,51 m²,1 phòng,,Phường Dĩ An
"Đường Thuận Giao 25, phường Thuận Giao, thành phố Thuận An, Bình Dương., Phường Thuận Giao, Thành phố Thuận An, Bình Dương",,Chung cư,Thành phố Thuận An,,,,,,1500000000,25 triệu/m²,,Chưa bàn giao,Bình Dương,2 phòng,60 m²,2 phòng,,Phường Thuận Giao
"đường N3, Phường Dĩ An, Thị xã Dĩ An, Bình Dương",,Chung cư,Thị xã Dĩ An,Đông Nam,,Bắc,,,1240000000,"22,14 triệu/m²",,Chưa bàn giao,Bình Dương,2 phòng,56 m²,2 phòng,,Phường Dĩ An
"45 Tân lập, Phường Tân Hòa, Thị xã Dĩ An, Bình Dương., Phường Tân Đông Hiệp, Thị xã Dĩ An, Bình Dương",,Chung cư,Thị xã Dĩ An,,A,,17,Nội thất đầy đủ,1720000000,"34,4 triệu/m²",Đã có sổ,Đã bàn giao,Bình Dương,2 phòng,50 m²,2 phòng,15,Phường Tân Đông Hiệp
"Số 11 Nguyễn Văn Tiết, phường Lái Thiêu, thành phố Thuận An, tỉnh Bình Dương., Phường Lái Thiêu, Thành phố Thuận An, Bình Dương",,Chung cư,Thành phố Thuận An,Đông Nam,A,Tây Bắc,22,,1720000000,"28,67 triệu/m²",Đang chờ sổ,Chưa bàn giao,Bình Dương,2 phòng,60 m²,2 phòng,,Phường Lái Thiêu
"Đường Hữu Nghị, Phường Bình Hòa, Thành phố Thuận An, Bình Dương",,Chung cư,Thành phố Thuận An,,,Đông Nam,,Nội thất đầy đủ,2700000000,36 triệu/m²,Đang chờ sổ,Chưa bàn giao,Bình Dương,2 phòng,75 m²,2 phòng,,Phường Bình Hòa
"MẶT TIỀN ĐƯỜNG 743, Phường An Bình, Thị xã Dĩ An, Bình Dương",Căn góc,Chung cư,Thị xã Dĩ An,Đông Bắc,CHARM CYTI,Tây,10,Nội thất đầy đủ,1200000000,"13,48 triệu/m²",Đã có sổ,Đã bàn giao,Bình Dương,3 phòng,89 m²,3 phòng,,Phường An Bình
"Đường Trần Phú, Phường Chánh Nghĩa, Thành phố Thủ Dầu Một, Bình Dương",Căn góc,Chung cư,Thành phố Thủ Dầu Một,,,,,Hoàn thiện cơ bản,2450000000,"33,11 triệu/m²",Giấy tờ khác,Chưa bàn giao,Bình Dương,2 phòng,74 m²,2 phòng,,Phường Chánh Nghĩa
"Số 30 DT743C, khu phố Thống Nhất, thị xã Dĩ An, tỉnh Bình Dương, Phường Dĩ An, Thị xã Dĩ An, Bình Dương",,Chung cư,Thị xã Dĩ An,,,,,,2429177000,"30,36 triệu/m²",,Chưa bàn giao,Bình Dương,3 phòng,80 m²,2 phòng,,Phường Dĩ An
"Đường Thuận Giao 25, phường Thuận Giao, thành phố Thuận An, Bình Dương., Phường Thuận Giao, Thành phố Thuận An, Bình Dương",Căn góc,Penthouse,Thành phố Thuận An,,,,,Nội thất cao cấp,31000000,516.666 đ/m²,Giấy tờ khác,Chưa bàn giao,Bình Dương,2 phòng,60 m²,,,Phường Thuận Giao
"18 Kha Vạn Cân, phường An Bình, thị xã Dĩ An, Bình Dương, Phường An Bình, Thị xã Dĩ An, Bình Dương",,Chung cư,Thị xã Dĩ An,,,,,Nội thất cao cấp,3800000000,"38,38 triệu/m²",Đang chờ sổ,Đã bàn giao,Bình Dương,3 phòng,99.4 m²,2 phòng,,Phường An Bình
"Đường Nguyễn Bỉnh Khiêm, Phường Đông Hòa, Thị xã Dĩ An, Bình Dương",,Chung cư,Thị xã Dĩ An,,,Đông Nam,,,650000000,"10,83 triệu/m²",Đang chờ sổ,Chưa bàn giao,Bình Dương,1 phòng,60 m²,1 phòng,,Phường Đông Hòa
"Đường 30/4, Phường Chánh Nghĩa, Thành phố Thủ Dầu Một, Bình Dương",,Tập thể,Thành phố Thủ Dầu Một,,,,,Nội thất cao cấp,4500000000,"50,56 triệu/m²",Đang chờ sổ,Chưa bàn giao,Bình Dương,3 phòng,89 m²,4 phòng,,Phường Chánh Nghĩa
"Đường Trần Phú, Phường Chánh Nghĩa, Thủ Dầu Một, Bình Dương, Phường Chánh Nghĩa, Thành phố Thủ Dầu Một, Bình Dương",Căn góc,Chung cư,Thành phố Thủ Dầu Một,Đông Nam,,,,Nội thất cao cấp,2460000000,"30,75 triệu/m²",Giấy tờ khác,Chưa bàn giao,Bình Dương,2 phòng,80 m²,2 phòng,,Phường Chánh Nghĩa
"Đường Đại Lộ Bình Dương, Phường Thuận Giao, Thành phố Thuận An, Bình Dương",,Chung cư,Thành phố Thuận An,,,,,,1950000000,"30,47 triệu/m²",Đã có sổ,Đã bàn giao,Bình Dương,3 phòng,64 m²,2 phòng,,Phường Thuận Giao
"Số 30 DT743C, khu phố Thống Nhất, thị xã Dĩ An, tỉnh Bình Dương, Phường Dĩ An, Thị xã Dĩ An, Bình Dương",Căn góc,Chung cư,Thị xã Dĩ An,,Sapphire,,18,Hoàn thiện cơ bản,2075000000,"21,84 triệu/m²",Đang chờ sổ,Chưa bàn giao,Bình Dương,3 phòng,95.5 m²,,02,Phường Dĩ An
"Mặt tiền quốc lộ 13, phường Vĩnh Phú, Thuận An, Bình Dương., Phường Vĩnh Phú, Thành phố Thuận An, Bình Dương",,Chung cư,Thành phố Thuận An,,,,,,2350000000,"33,1 triệu/m²",,Chưa bàn giao,Bình Dương,2 phòng,71 m²,2 phòng,,Phường Vĩnh Phú
"18 Kha Vạn Cân, phường An Bình, thị xã Dĩ An, Bình Dương, Phường An Bình, Thị xã Dĩ An, Bình Dương",,Chung cư,Thị xã Dĩ An,,B1,Đông Nam,34,Hoàn thiện cơ bản,3000000000,"33,71 triệu/m²",Đang chờ sổ,Đã bàn giao,Bình Dương,2 phòng,89 m²,2 phòng,,Phường An Bình
"Đường Tân Lập, Phường Đông Hòa, Thị xã Dĩ An, Bình Dương",,Chung cư,Thị xã Dĩ An,,,,,,1050000000,"32,81 triệu/m²",,Chưa bàn giao,Bình Dương,1 phòng,32 m²,1 phòng,,Phường Đông Hòa
"Đường Quốc lộ 13, Phường Vĩnh Phú, Thành phố Thuận An, Bình Dương",,Chung cư,Thành phố Thuận An,Nam,A,Bắc,9,Hoàn thiện cơ bản,1500000000,"28,85 triệu/m²",Đã có sổ,Đã bàn giao,Bình Dương,2 phòng,52 m²,2 phòng,A9,Phường Vĩnh Phú
"Đại lộ Bình Dương (Quốc lộ 13), phường Lái Thiêu, thành phố Thuận An, Tỉnh Bình Dương",,Chung cư,Thành phố Thuận An,,,,,Nội thất cao cấp,1900000000,"26,39 triệu/m²",Đã có sổ,Chưa bàn giao,Bình Dương,2 phòng,72 m²,2 phòng,,Phường Lái Thiêu
"Đường Quốc Lộ 13, Phường Lái Thiêu, Thành phố Thuận An, Bình Dương",Căn góc,Chung cư,Thành phố Thuận An,Đông,C,Nam,,Hoàn thiện cơ bản,2100000000,"24,42 triệu/m²",Đang chờ sổ,Đã bàn giao,Bình Dương,2 phòng,86 m²,2 phòng,,Phường Lái Thiêu
"Đường Đại Lộ Bình Dương, Phường Phú Thọ, Thành phố Thủ Dầu Một, Bình Dương",,Chung cư,Thành phố Thủ Dầu Một,,,,,,1300000000,"35,14 triệu/m²",Giấy tờ khác,Chưa bàn giao,Bình Dương,1 phòng,37 m²,1 phòng,,Phường Phú Thọ
"Đường Thuận Giao 25, Phường Thuận Giao, Thành phố Thuận An, Bình Dương",,Chung cư,Thành phố Thuận An,,2,,29,Nội thất cao cấp,900000000,18 triệu/m²,Đang chờ sổ,Chưa bàn giao,Bình Dương,2 phòng,50 m²,2 phòng,,Phường Thuận Giao
"Đường ĐT 743, Phường An Phú, Thành phố Thuận An, Bình Dương",,Chung cư,Thành phố Thuận An,,,,,,980000000,"24,5 triệu/m²",,Chưa bàn giao,Bình Dương,1 phòng,40 m²,1 phòng,,Phường An Phú
"18 Kha Vạn Cân, phường An Bình, thị xã Dĩ An, Bình Dương, Phường An Bình, Thị xã Dĩ An, Bình Dương",,Chung cư,Thị xã Dĩ An,,,,,,2410000000,"33,01 triệu/m²",Giấy tờ khác,Đã bàn giao,Bình Dương,2 phòng,73 m²,2 phòng,,Phường An Bình
"Đường Thuận Giao 25, Phường Thuận Giao, Thành phố Thuận An, Bình Dương",,Chung cư,Thành phố Thuận An,,A,,9,,900000000,"28,13 triệu/m²",Đã có sổ,Chưa bàn giao,Bình Dương,1 phòng,32.9 m²,1 phòng,,Phường Thuận Giao
"thuận giao 25, Phường Thuận Giao, Thành phố Thuận An, Bình Dương",,Chung cư,Thành phố Thuận An,,,,,,900000000,"16,36 triệu/m²",Đã có sổ,Chưa bàn giao,Bình Dương,2 phòng,55 m²,2 phòng,,Phường Thuận Giao
"Đường Thuận Giao 25, phường Thuận Giao, thành phố Thuận An, Bình Dương., Phường Thuận Giao, Thành phố Thuận An, Bình Dương",,Chung cư,Thành phố Thuận An,,A,Đông Nam,9,Hoàn thiện cơ bản,900000000,"22,5 triệu/m²",Đang chờ sổ,Chưa bàn giao,Bình Dương,1 phòng,40 m²,1 phòng,A9-10,Phường Thuận Giao
"212, Đường Trần Phú, Phường Chánh Nghĩa, Thành phố Thủ Dầu Một, Bình Dương",,Chung cư,Thành phố Thủ Dầu Một,Đông Nam,,Tây Bắc,,Hoàn thiện cơ bản,1680000000,"31,7 triệu/m²",Đã có sổ,Chưa bàn giao,Bình Dương,1 phòng,53 m²,1 phòng,,Phường Chánh Nghĩa
"18 Kha Vạn Cân, phường An Bình, thị xã Dĩ An, Bình Dương, Phường An Bình, Thị xã Dĩ An, Bình Dương",,Chung cư,Thị xã Dĩ An,,,,,,1500000000,"33,33 triệu/m²",Giấy tờ khác,Chưa bàn giao,Bình Dương,2 phòng,45 m²,1 phòng,,Phường An Bình
"Đường D8, Phường Chánh Nghĩa, Thành phố Thủ Dầu Một, Bình Dương",,Chung cư,Thành phố Thủ Dầu Một,Đông Nam,,Tây Bắc,,,3200000000,32 triệu/m²,Đang chờ sổ,Chưa bàn giao,Bình Dương,3 phòng,100 m²,2 phòng,,Phường Chánh Nghĩa
"212, Đường Trần Phú, Phường Chánh Nghĩa, Thành phố Thủ Dầu Một, Bình Dương",Căn góc,Chung cư,Thành phố Thủ Dầu Một,Đông Nam,,Tây Nam,,,2400000000,"32,43 triệu/m²",Đang chờ sổ,Chưa bàn giao,Bình Dương,2 phòng,74 m²,2 phòng,,Phường Chánh Nghĩa
"Đường Thuận Giao 25, phường Thuận Giao, thành phố Thuận An, Bình Dương., Phường Thuận Giao, Thành phố Thuận An, Bình Dương",,Chung cư,Thành phố Thuận An,,A,,10,Hoàn thiện cơ bản,1520000000,"25,33 triệu/m²",Đang chờ sổ,Chưa bàn giao,Bình Dương,2 phòng,60 m²,2 phòng,,Phường Thuận Giao
"65 Đường Phạm Hữu Lầu, Phường Dĩ An, Dĩ An, Bình Dương, Phường Dĩ An, Thị xã Dĩ An, Bình Dương",,Chung cư,Thị xã Dĩ An,Đông,,Tây,,,1360000000,"24,29 triệu/m²",,Chưa bàn giao,Bình Dương,2 phòng,56 m²,2 phòng,,Phường Dĩ An
"Đường Thuận Giao 25, Phường Thuận Giao, Thành phố Thuận An, Bình Dương",Căn góc,Chung cư,Thành phố Thuận An,,A,,19,Hoàn thiện cơ bản,900000000,"27,27 triệu/m²",Đã có sổ,Chưa bàn giao,Bình Dương,1 phòng,33 m²,1 phòng,,Phường Thuận Giao
"Đường Bình Thung 1, Phường Bình Thắng, Thị xã Dĩ An, Bình Dương",,Chung cư,Thị xã Dĩ An,,,,,,1200000000,"28,57 triệu/m²",Đang chờ sổ,Chưa bàn giao,Bình Dương,1 phòng,42 m²,,,Phường Bình Thắng
"Đường Trần Phú, Phường Chánh Nghĩa, Thành phố Thủ Dầu Một, Bình Dương",,Chung cư,Thành phố Thủ Dầu Một,Tây,,Đông Bắc,,,2600000000,"32,91 triệu/m²",,Chưa bàn giao,Bình Dương,2 phòng,79 m²,2 phòng,,Phường Chánh Nghĩa
"Đường ĐT 743, Phường Dĩ An, Thị xã Dĩ An, Bình Dương",,Chung cư,Thị xã Dĩ An,,,,,Nội thất cao cấp,1350000000,"38,57 triệu/m²",Giấy tờ khác,Chưa bàn giao,Bình Dương,1 phòng,35 m²,1 phòng,,Phường Dĩ An
"18 Kha Vạn Cân, phường An Bình, thị xã Dĩ An, Bình Dương, Phường An Bình, Thị xã Dĩ An, Bình Dương",,Chung cư,Thị xã Dĩ An,Đông Nam,A1,Tây,,,2800000000,35 triệu/m²,Đang chờ sổ,Đã bàn giao,Bình Dương,2 phòng,80 m²,2 phòng,01,Phường An Bình
"quốc lộ BT 743, Phường Tân Đông Hiệp, Thị Xã Dĩ An, Tỉnh Bình Dương",,Chung cư,Thị xã Dĩ An,Tây Bắc,,Đông Nam,,Hoàn thiện cơ bản,450000000,"7,5 triệu/m²",Đã có sổ,Đã bàn giao,Bình Dương,2 phòng,60 m²,2 phòng,,Phường Tân Đông Hiệp
"Đường Thuận Giao 25, phường Thuận Giao, thành phố Thuận An, Bình Dương., Phường Thuận Giao, Thành phố Thuận An, Bình Dương",Căn góc,Chung cư,Thành phố Thuận An,Nam,a,Đông Bắc,10,Nội thất cao cấp,900000000,"27,27 triệu/m2",Đã có sổ,Chưa bàn giao,Bình Dương,1 phòng,33 m2,1 phòng,28,Phường Thuận Giao
"Đường Thuận Giao 25, phường Thuận Giao, thành phố Thuận An, Bình Dương., Phường Thuận Giao, Thành phố Thuận An, Bình Dương",Căn góc,Chung cư,Thành phố Thuận An,Tây,,Đông,,Hoàn thiện cơ bản,540000000,9 triệu/m²,Đã có sổ,Đã bàn giao,Bình Dương,2 phòng,60 m²,2 phòng,,Phường Thuận Giao
"Đường Tân Lập, Phường Đông Hòa, Thị xã Dĩ An, Bình Dương",Căn góc,Chung cư,Thị xã Dĩ An,,A,,10,,1000000000,"27,78 triệu/m²",Đã có sổ,Đã bàn giao,Bình Dương,1 phòng,36 m²,1 phòng,,Phường Đông Hòa
"Đường Đại Lộ Bình Dương, Phường Phú Hòa, Thành phố Thủ Dầu Một, Bình Dương",Căn góc,Chung cư,Thành phố Thủ Dầu Một,,,,,Nội thất cao cấp,1190000000,"19,19 triệu/m²",Đang chờ sổ,Chưa bàn giao,Bình Dương,2 phòng,62 m²,2 phòng,,Phường Phú Hòa
"Mặt tiền đường Thống Nhất, phường Đông Hoà, Dĩ An, Bình Dương., Phường Đông Hòa, Thị xã Dĩ An, Bình Dương",Căn góc,Chung cư,Thị xã Dĩ An,,A,Đông Nam,22,Nội thất đầy đủ,1740000000,"30,53 triệu/m²",Đang chờ sổ,Chưa bàn giao,Bình Dương,2 phòng,57 m²,2 phòng,10,Phường Đông Hòa
"Đường ĐT 743, Phường Dĩ An, Thị xã Dĩ An, Bình Dương",,Chung cư,Thị xã Dĩ An,,,,,Nội thất cao cấp,2595000000,"34,6 triệu/m²",Đang chờ sổ,Chưa bàn giao,Bình Dương,2 phòng,75 m²,2 phòng,,Phường Dĩ An
"Đường Quốc lộ 1K, Phường Đông Hòa, Thị xã Dĩ An, Bình Dương., Phường Đông Hòa, Thị xã Dĩ An, Bình Dương",,Chung cư,Thị xã Dĩ An,,,,,,36000000,600.000 đ/m²,Đang chờ sổ,Chưa bàn giao,Bình Dương,2 phòng,60 m²,2 phòng,,Phường Đông Hòa
"Đường Xa lộ Hà Nội, Phường Bình Thắng, Thị xã Dĩ An, Bình Dương",,Chung cư,Thị xã Dĩ An,Đông Nam,C,Tây Bắc,19,Nội thất đầy đủ,1030000000,"26,41 triệu/m²",Đã có sổ,Đã bàn giao,Bình Dương,1 phòng,39 m²,1 phòng,,Phường Bình Thắng
"Đường ĐT 743, Phường An Phú, Thành phố Thuận An, Bình Dương",Căn góc,Chung cư,Thành phố Thuận An,,,,,,330000000,"5,32 triệu/m²",,Chưa bàn giao,Bình Dương,2 phòng,62 m²,2 phòng,,Phường An Phú
"Đường Thuận Giao 25, phường Thuận Giao, thành phố Thuận An, Bình Dương., Phường Thuận Giao, Thành phố Thuận An, Bình Dương",,Chung cư,Thành phố Thuận An,,Block A,,8,Nội thất cao cấp,899000000,"22,48 triệu/m²",Đang chờ sổ,Chưa bàn giao,Bình Dương,1 phòng,40 m²,1 phòng,,Phường Thuận Giao
"Đường Khu dân cư Vĩnh Phú, Phường Vĩnh Phú, Thành phố Thuận An, Bình Dương",,Chung cư,Thành phố Thuận An,Bắc,,Nam,,,920000000,"22,44 triệu/m²",,Đã bàn giao,Bình Dương,1 phòng,41 m²,1 phòng,,Phường Vĩnh Phú
"99 Đường Thống Nhất, TP Dĩ An, Bình Dương, Phường Đông Hòa, Thị xã Dĩ An, Bình Dương",,Chung cư,Thị xã Dĩ An,Đông Nam,C18,Tây Bắc,14,Nội thất cao cấp,1800000000,"29,51 triệu/m²",Giấy tờ khác,Chưa bàn giao,Bình Dương,2 phòng,61 m²,1 phòng,C14.18,Phường Đông Hòa
"Đường ĐT 743, Phường Dĩ An, Thị xã Dĩ An, Bình Dương",Căn góc,Chung cư,Thị xã Dĩ An,,D,,,Nội thất đầy đủ,2600000000,"34,67 triệu/m²",Đang chờ sổ,Chưa bàn giao,Bình Dương,2 phòng,75 m²,2 phòng,,Phường Dĩ An
"Dường 16, Phường Thuận Giao, Thành phố Thuận An, Bình Dương",Căn góc,Chung cư,Thành phố Thuận An,Đông Nam,,Tây Bắc,,,1200000000,24 triệu/m²,Đã có sổ,Đã bàn giao,Bình Dương,1 phòng,50 m²,1 phòng,,Phường Thuận Giao
"Đường Trần Phú, Phường Chánh Nghĩa, Thủ Dầu Một, Bình Dương, Phường Chánh Nghĩa, Thành phố Thủ Dầu Một, Bình Dương",Căn góc,Chung cư,Thành phố Thủ Dầu Một,Tây,,Đông Bắc,,Nội thất cao cấp,2400000000,"30,38 triệu/m²",Đã có sổ,Chưa bàn giao,Bình Dương,2 phòng,79 m²,2 phòng,,Phường Chánh Nghĩa
"Đường Xa lộ Hà Nội, Phường Bình Thắng, Thị xã Dĩ An, Bình Dương",Căn góc,Chung cư,Thị xã Dĩ An,,,,,Nội thất đầy đủ,1350000000,"24,11 triệu/m²",Đã có sổ,Đã bàn giao,Bình Dương,2 phòng,56 m²,2 phòng,,Phường Bình Thắng
"Số 30 DT743C, khu phố Thống Nhất, thị xã Dĩ An, tỉnh Bình Dương, Phường Dĩ An, Thị xã Dĩ An, Bình Dương",,Chung cư,Thị xã Dĩ An,,,,,Nội thất cao cấp,2600000000,"34,67 triệu/m²",,Chưa bàn giao,Bình Dương,2 phòng,75 m²,2 phòng,,Phường Dĩ An
"Đường Thuận Giao 25, Phường Thuận Giao, Thành phố Thuận An, Bình Dương",,Chung cư,Thành phố Thuận An,,A,,29,Hoàn thiện cơ bản,900000000,"28,13 triệu/m²",Đang chờ sổ,Chưa bàn giao,Bình Dương,1 phòng,32 m²,1 phòng,,Phường Thuận Giao
"Đường Nguyễn Văn Trỗi, Phường Hiệp Thành, Thành phố Thủ Dầu Một, Bình Dương",,Chung cư,Thành phố Thủ Dầu Một,,,,3,,1050000000,25 triệu/m²,Đã có sổ,Đã bàn giao,Bình Dương,1 phòng,42 m²,1 phòng,,Phường Hiệp Thành
"2B Trần Thị Vững,P An Bình, Phường An Bình, Thị xã Dĩ An, Bình Dương",,Chung cư,Thị xã Dĩ An,Đông Nam,,Tây Bắc,,Hoàn thiện cơ bản,2370000000,"35,37 triệu/m²",Đã có sổ,Đã bàn giao,Bình Dương,2 phòng,67 m²,2 phòng,,Phường An Bình
"Đường Phan Bội Châu, Phường Dĩ An, Thị xã Dĩ An, Bình Dương",,Chung cư,Thị xã Dĩ An,,,,,Hoàn thiện cơ bản,1300000000,"28,89 triệu/m²",Giấy tờ khác,Chưa bàn giao,Bình Dương,2 phòng,45 m²,1 phòng,,Phường Dĩ An
"18 Kha Vạn Cân, phường An Bình, thị xã Dĩ An, Bình Dương, Phường An Bình, Thị xã Dĩ An, Bình Dương",,Chung cư,Thị xã Dĩ An,,2,,,Hoàn thiện cơ bản,2985000000,"33,54 triệu/m²",Đang chờ sổ,Đã bàn giao,Bình Dương,2 phòng,89 m²,2 phòng,,Phường An Bình
"Số 11 Nguyễn Văn Tiết, phường Lái Thiêu, thành phố Thuận An, tỉnh Bình Dương., Phường Lái Thiêu, Thành phố Thuận An, Bình Dương",Căn góc,Chung cư,Thành phố Thuận An,Đông Nam,B,,9,Hoàn thiện cơ bản,1705000000,"26,23 triệu/m²",Giấy tờ khác,Chưa bàn giao,Bình Dương,2 phòng,65 m²,2 phòng,7,Phường Lái Thiêu
"18 Kha Vạn Cân, phường An Bình, thị xã Dĩ An, Bình Dương, Phường An Bình, Thị xã Dĩ An, Bình Dương",,Chung cư,Thị xã Dĩ An,,,,,,2490000000,"35,07 triệu/m²",,Đã bàn giao,Bình Dương,2 phòng,71 m²,2 phòng,,Phường An Bình
"Đường Thuận Giao 25, Phường Thuận Giao, Thành phố Thuận An, Bình Dương",,Chung cư,Thành phố Thuận An,,,,,,900000000,"28,13 triệu/m²",,Chưa bàn giao,Bình Dương,1 phòng,32.9 m²,1 phòng,,Phường Thuận Giao
"18 Kha Vạn Cân, phường An Bình, thị xã Dĩ An, Bình Dương, Phường An Bình, Thị xã Dĩ An, Bình Dương",,Chung cư,Thị xã Dĩ An,,B,,,Hoàn thiện cơ bản,3070000000,"34,49 triệu/m²",Đang chờ sổ,Đã bàn giao,Bình Dương,2 phòng,89 m²,2 phòng,,Phường An Bình
"Thuận Giao 25, Phường Thuận Giao, Thành phố Thuận An, Bình Dương",,Chung cư,Thành phố Thuận An,,,,,Hoàn thiện cơ bản,900000000,"27,27 triệu/m²",Đã có sổ,Chưa bàn giao,Bình Dương,1 phòng,33 m²,1 phòng,,Phường Thuận Giao
"Đường Thuận Giao 25, phường Thuận Giao, thành phố Thuận An, Bình Dương., Phường Thuận Giao, Thành phố Thuận An, Bình Dương",,Chung cư,Thành phố Thuận An,Tây,,Đông,,,900000000,"27,27 triệu/m²",Đang chờ sổ,Chưa bàn giao,Bình Dương,1 phòng,33 m²,1 phòng,,Phường Thuận Giao
"đường N3, Phường Dĩ An, Thị xã Dĩ An, Bình Dương",,Chung cư,Thị xã Dĩ An,Tây,,Đông,,Hoàn thiện cơ bản,1080000000,"22,04 triệu/m²",Đang chờ sổ,Chưa bàn giao,Bình Dương,2 phòng,49 m²,1 phòng,,Phường Dĩ An
"Đường Quốc lộ 13, Phường Vĩnh Phú, Thành phố Thuận An, Bình Dương",,Chung cư,Thành phố Thuận An,Đông,A,Tây,16,Nội thất cao cấp,1700000000,"28,33 triệu/m²",Đã có sổ,Đã bàn giao,Bình Dương,2 phòng,60 m²,2 phòng,A16,Phường Vĩnh Phú
"Đường Tân Lập, Phường Đông Hòa, Thị xã Dĩ An, Bình Dương",,Chung cư,Thị xã Dĩ An,,,,,Hoàn thiện cơ bản,1600000000,"32,65 triệu/m²",Đã có sổ,Đã bàn giao,Bình Dương,2 phòng,49 m²,2 phòng,,Phường Đông Hòa
"Đường Trần Phú, Phường Chánh Nghĩa, Thủ Dầu Một, Bình Dương, Phường Chánh Nghĩa, Thành phố Thủ Dầu Một, Bình Dương",,Chung cư,Thành phố Thủ Dầu Một,Tây,,Đông Bắc,,,2590000000,"32,78 triệu/m²",,Chưa bàn giao,Bình Dương,2 phòng,79 m²,2 phòng,,Phường Chánh Nghĩa
"Đường Quốc lộ 13, Phường Vĩnh Phú, Thành phố Thuận An, Bình Dương",,Chung cư,Thành phố Thuận An,,,,,,1750000000,"28,23 triệu/m²",Đã có sổ,Đã bàn giao,Bình Dương,2 phòng,62.3 m²,2 phòng,,Phường Vĩnh Phú
"Đường Quốc Lộ 13, Phường Vĩnh Phú, Thành phố Thuận An, Bình Dương",,Chung cư,Thành phố Thuận An,,,,,Nội thất cao cấp,520000000,"7,65 triệu/m²",Giấy tờ khác,Chưa bàn giao,Bình Dương,2 phòng,68 m²,2 phòng,,Phường Vĩnh Phú
"18 Kha Vạn Cân, phường An Bình, thị xã Dĩ An, Bình Dương, Phường An Bình, Thị xã Dĩ An, Bình Dương",,Chung cư,Thị xã Dĩ An,Đông Nam,,Tây Bắc,,Hoàn thiện cơ bản,870000000,"11,76 triệu/m²",Đang chờ sổ,Chưa bàn giao,Bình Dương,2 phòng,74 m²,2 phòng,,Phường An Bình
"Đường Quốc Lộ 13, Phường Lái Thiêu, Thành phố Thuận An, Bình Dương",,Chung cư,Thành phố Thuận An,,,,16,Hoàn thiện cơ bản,1890000000,"27,79 triệu/m²",Đang chờ sổ,Đã bàn giao,Bình Dương,2 phòng,68 m²,,08,Phường Lái Thiêu
"Đường Quốc Lộ 13, Phường Lái Thiêu, Thành phố Thuận An, Bình Dương",Căn góc,Chung cư,Thành phố Thuận An,,,,,,2500000000,"29,07 triệu/m²",Đang chờ sổ,Chưa bàn giao,Bình Dương,3 phòng,86 m²,2 phòng,,Phường Lái Thiêu
"Đường Quốc lộ 1K, Phường Đông Hòa, Thị xã Dĩ An, Bình Dương.",,Chung cư,Thị xã Dĩ An,,,,,Hoàn thiện cơ bản,1900000000,"31,67 triệu/m²",Đang chờ sổ,Chưa bàn giao,Bình Dương,2 phòng,60 m²,2 phòng,,Phường Đông Hòa
"Đường Quốc Lộ 13, Phường Phú Thọ, Thành phố Thủ Dầu Một, Bình Dương",Căn góc,Chung cư,Thành phố Thủ Dầu Một,,,,,Hoàn thiện cơ bản,1200000000,30 triệu/m²,Giấy tờ khác,Chưa bàn giao,Bình Dương,2 phòng,40 m²,1 phòng,,Phường Phú Thọ
"26 Đường Đại Lộ Bình Dương, Khu phố 7, Phường Phú Hòa, Thủ Dầu Một, Bình Dương, Phường Phú Hòa, Thành phố Thủ Dầu Một, Bình Dương",,Chung cư,Thành phố Thủ Dầu Một,Nam,,Đông Bắc,,Hoàn thiện cơ bản,1675000000,"29,91 triệu/m²",Đang chờ sổ,Đã bàn giao,Bình Dương,2 phòng,56 m²,2 phòng,,Phường Phú Hòa
"Đường Cầu Sắt, Phường Lái Thiêu, Thành phố Thuận An, Bình Dương",Căn góc,Chung cư,Thành phố Thuận An,Đông Bắc,B,Đông Nam,15,Nội thất đầy đủ,1000000000,25 triệu/m²,Đã có sổ,Đã bàn giao,Bình Dương,1 phòng,40 m²,1 phòng,,Phường Lái Thiêu
