address,area,block,direction,land_feature,land_type,length,price,price_m2,property_back_condition,property_legal_document,property_road_condition,region,size,ward,width
"Đường Liên Ấp 1-2-3, Xã Vĩnh Lộc A, Huyện Bình Chánh, Tp Hồ Chí Minh",Huyện Bình Chánh,,,,Đất nông nghiệp,17 m,850000000,"12,5 triệu/m2",Nở hậu,,Hẻm xe hơi,Tp Hồ Chí Minh,68 m2,Xã Vĩnh Lộc A,4 m
"Đường Lý Phục Man, Phường Bình Thuận, Quận 7, Tp Hồ Chí Minh",Quận 7,,Đông,,Đất thổ cư,12.5 m,4450000000,"87,25 triệu/m2",Nở hậu,Đã có sổ,Hẻm xe hơi,Tp Hồ Chí Minh,51 m2,Phường Bình Thuận,4 m
"Đường Tam Đa, Phường Trường Thạnh, Quận 9, Tp Hồ Chí Minh",Quận 9,,,Mặt tiền,Đất thổ cư,,2590000000,"46,25 triệu/m2",,Đã có sổ,,Tp Hồ Chí Minh,56 m2,Phường Trường Thạnh,
"đường số 11, Phường Hiệp Bình Chánh, Quận Thủ Đức, Tp Hồ Chí Minh",Quận Thủ Đức,,Nam,Mặt tiền,Đất thổ cư,14 m,6000000000,"88,24 triệu/m2",,Đã có sổ,,Tp Hồ Chí Minh,68 m2,Phường Hiệp Bình Chánh,4.6 m
"Đường Nguyễn Văn Bứa, Xã Xuân Thới Sơn, Huyện Hóc Môn, Tp Hồ Chí Minh",Huyện Hóc Môn,,,,Đất thổ cư,12 m,180000000,"3,75 triệu/m2",,Giấy tờ khác,Hẻm xe hơi,Tp Hồ Chí Minh,48 m2,Xã Xuân Thới Sơn,4 m
"668 Quốc lộ 13, Đường Số 668, Phường Hiệp Bình Phước, Quận Thủ Đức, Tp Hồ Chí Minh",Quận Thủ Đức,KHU BIỆT THỰ 668 QL13,,Mặt tiền,Đất thổ cư,20 m,12000000000,60 triệu/m2,,Đã có sổ,,Tp Hồ Chí Minh,200 m2,Phường Hiệp Bình Phước,10 m
"Đường Hồ Văn Long, Phường Tân Tạo, Quận Bình Tân, Tp Hồ Chí Minh",Quận Bình Tân,,,Mặt tiền,Đất thổ cư,15 m,2800000000,"46,67 triệu/m2",,Đã có sổ,,Tp Hồ Chí Minh,60 m2,Phường Tân Tạo,4 m
"Đường Liên ấp 2-3, Xã Hiệp Phước, Huyện Nhà Bè, Tp Hồ Chí Minh",Huyện Nhà Bè,,Đông Nam,,Đất thổ cư,20 m,1500000000,15 triệu/m2,,Đã có sổ,Hẻm xe hơi,Tp Hồ Chí Minh,100 m2,Xã Hiệp Phước,5 m
"Cao Thị Bèo, Xã Phước Hiệp, Huyện Củ Chi, Tp Hồ Chí Minh",Huyện Củ Chi,,,,Đất nông nghiệp,50 m,1100000000,"2,2 triệu/m2",,Đã có sổ,,Tp Hồ Chí Minh,500 m2,Xã Phước Hiệp,10 m
"tân thới nhất 07, Phường Tân Thới Nhất, Quận 12, Tp Hồ Chí Minh",Quận 12,,Tây Nam,Mặt tiền,Đất thổ cư,13.2 m,3900000000,"73,58 triệu/m2",,Đã có sổ,,Tp Hồ Chí Minh,53 m2,Phường Tân Thới Nhất,4 m
"Đường Hương Lộ 6, Xã Bình Mỹ, Huyện Củ Chi, Tp Hồ Chí Minh",Huyện Củ Chi,,,,Đất thổ cư,,1820000000,"10,83 triệu/m2",,,Hẻm xe hơi,Tp Hồ Chí Minh,168 m2,Xã Bình Mỹ,5 m
"Đường Tỉnh Lộ 7, Xã An Nhơn Tây, Huyện Củ Chi, Tp Hồ Chí Minh",Huyện Củ Chi,,,,Đất nông nghiệp,34 m,950000000,"1,73 triệu/m2",Nở hậu,Đã có sổ,Hẻm xe hơi,Tp Hồ Chí Minh,550 m2,Xã An Nhơn Tây,16 m
"288, Đường Số 2, Xã Phạm Văn Hai, Huyện Bình Chánh, Tp Hồ Chí Minh",Huyện Bình Chánh,khu biệt thự,Tây Nam,Mặt tiền,Đất nền dự án,20 m,7150000000,"43,6 triệu/m2",,Đã có sổ,,Tp Hồ Chí Minh,164 m2,Xã Phạm Văn Hai,8 m
"Đường Hà Huy Giáp, Phường Thạnh Lộc, Quận 12, Tp Hồ Chí Minh",Quận 12,,,Mặt tiền,Đất thổ cư,60 m,14000000000,"33,33 triệu/m2",,Đã có sổ,,Tp Hồ Chí Minh,420 m2,Phường Thạnh Lộc,7 m
"Đường 69, Phường Cát Lái, Quận 2, Tp Hồ Chí Minh",Quận 2,,Đông Nam,Mặt tiền,Đất thổ cư,20 m,28800000000,80 triệu/m2,,Đã có sổ,,Tp Hồ Chí Minh,360 m2,Phường Cát Lái,16 m
"Đường 545, Phường Long Thạnh Mỹ, Quận 9, Tp Hồ Chí Minh",Quận 9,,,,Đất thổ cư,29 m,3550000000,"30,87 triệu/m2",,Đã có sổ,,Tp Hồ Chí Minh,115 m2,Phường Long Thạnh Mỹ,4 m
"Đường Nguyễn Văn Tạo, Xã Long Thới, Huyện Nhà Bè, Tp Hồ Chí Minh",Huyện Nhà Bè,,,,Đất thổ cư,19 m,3050000000,"31,44 triệu/m2",,,Hẻm xe hơi,Tp Hồ Chí Minh,97 m2,Xã Long Thới,5 m
"Đường Số 8, Phường Long Phước, Quận 9, Tp Hồ Chí Minh",Quận 9,,Đông Nam,,Đất thổ cư,12.6 m,2100000000,42 triệu/m2,,Đã có sổ,Hẻm xe hơi,Tp Hồ Chí Minh,50.4 m2,Phường Long Phước,4 m
"Hoàng Văn Thái, Xã Phạm Văn Hai, Huyện Bình Chánh, Tp Hồ Chí Minh",Huyện Bình Chánh,,,Mặt tiền,Đất nền dự án,20 m,980000000,"9,8 triệu/m2",,Đã có sổ,Hẻm xe hơi,Tp Hồ Chí Minh,100 m2,Xã Phạm Văn Hai,5 m
"Đường Vĩnh Lộc, Xã Vĩnh Lộc A, Huyện Bình Chánh, Tp Hồ Chí Minh",Huyện Bình Chánh,,,Mặt tiền,Đất thổ cư,15 m,700000000,"11,67 triệu/m2",,Đã có sổ,Hẻm xe hơi,Tp Hồ Chí Minh,60 m2,Xã Vĩnh Lộc A,4 m
"Đường Tỉnh Lộ 2, Xã Trung Lập Hạ, Huyện Củ Chi, Tp Hồ Chí Minh",Huyện Củ Chi,,,Mặt tiền,Đất nông nghiệp,150 m,45000000000,"5,42 triệu/m2",Nở hậu,Đã có sổ,,Tp Hồ Chí Minh,8300 m2,Xã Trung Lập Hạ,100 m
"Đường Số 9, Phường Bình Chiểu, Quận Thủ Đức, Tp Hồ Chí Minh",Quận Thủ Đức,,Tây Bắc,Mặt tiền,Đất thổ cư,21 m,6180000000,"42,04 triệu/m2",,Đã có sổ,,Tp Hồ Chí Minh,147 m2,Phường Bình Chiểu,7 m
"Đường 970, Phường Phú Hữu, Quận 9, Tp Hồ Chí Minh",Quận 9,,Đông Nam,,Đất thổ cư,13 m,4100000000,"63,08 triệu/m2",Nở hậu,Đã có sổ,Hẻm xe hơi,Tp Hồ Chí Minh,65.2 m2,Phường Phú Hữu,5 m
"Đường Lê Văn Lương, Xã Nhơn Đức, Huyện Nhà Bè, Tp Hồ Chí Minh",Huyện Nhà Bè,,,Mặt tiền,Đất thổ cư,20 m,3600000000,36 triệu/m2,,Đã có sổ,,Tp Hồ Chí Minh,100 m2,Xã Nhơn Đức,5 m
"đường 22, Phường Bình Chiểu, Quận Thủ Đức, Tp Hồ Chí Minh",Quận Thủ Đức,,,Mặt tiền,Đất thổ cư,28 m,2950000000,"26,58 triệu/m2",,Đã có sổ,,Tp Hồ Chí Minh,111 m2,Phường Bình Chiểu,4 m
"Đường Trịnh Quang Nghị, Xã Phong Phú, Huyện Bình Chánh, Tp Hồ Chí Minh",Huyện Bình Chánh,,Tây,Mặt tiền,Đất nền dự án,20 m,4900000000,49 triệu/m2,,Đã có sổ,,Tp Hồ Chí Minh,100 m2,Xã Phong Phú,5 m
"trần văn giàu, Xã Phạm Văn Hai, Huyện Bình Chánh, Tp Hồ Chí Minh",Huyện Bình Chánh,,,Mặt tiền,Đất thổ cư,21 m,3200000000,"30,48 triệu/m2",,Đã có sổ,,Tp Hồ Chí Minh,105 m2,Xã Phạm Văn Hai,5 m
"đường 22, Phường Hiệp Bình Chánh, Quận Thủ Đức, Tp Hồ Chí Minh",Quận Thủ Đức,,Đông Nam,,Đất thổ cư,20 m,16800000000,"58,13 triệu/m2",,Đã có sổ,,Tp Hồ Chí Minh,289 m2,Phường Hiệp Bình Chánh,14 m
"Đường Tỉnh lộ 15, Xã Tân Thạnh Đông, Huyện Củ Chi, Tp Hồ Chí Minh",Huyện Củ Chi,,,,Đất thổ cư,39 m,1600000000,"3,2 triệu/m2",,Đã có sổ,Hẻm xe hơi,Tp Hồ Chí Minh,500 m2,Xã Tân Thạnh Đông,14 m
"Đường Huỳnh Tấn Phát, Xã Phú Xuân, Huyện Nhà Bè, Tp Hồ Chí Minh",Huyện Nhà Bè,,Nam,,Đất nền dự án,16 m,3640000000,"45,5 triệu/m2",,Đã có sổ,Hẻm xe hơi,Tp Hồ Chí Minh,80 m2,Xã Phú Xuân,5 m
"Tân Thới Nhất 07, Phường Tân Thới Nhất, Quận 12, Tp Hồ Chí Minh",Quận 12,,Tây Nam,Mặt tiền,Đất thổ cư,14 m,3900000000,"70,91 triệu/m2",,Đã có sổ,,Tp Hồ Chí Minh,55 m2,Phường Tân Thới Nhất,4 m
"Liên Ấp 2-6, Xã Vĩnh Lộc A, Huyện Bình Chánh, Tp Hồ Chí Minh",Huyện Bình Chánh,,Đông,,Đất thổ cư,28 m,8000000000,"28,57 triệu/m2",,Đã có sổ,Hẻm xe hơi,Tp Hồ Chí Minh,280 m2,Xã Vĩnh Lộc A,10 m
"Đường Nguyễn Văn Tạo, Xã Long Thới, Huyện Nhà Bè, Tp Hồ Chí Minh",Huyện Nhà Bè,,,,Đất thổ cư,34 m,8000000000,"23,95 triệu/m2",,Đã có sổ,Hẻm xe hơi,Tp Hồ Chí Minh,334 m2,Xã Long Thới,10 m
"Bình Mỹ, Xã Bình Mỹ, Huyện Củ Chi, Tp Hồ Chí Minh",Huyện Củ Chi,,,Mặt tiền,Đất nông nghiệp,20 m,490000000,"6,13 triệu/m2",,Đang chờ sổ,Hẻm xe hơi,Tp Hồ Chí Minh,80 m2,Xã Bình Mỹ,4 m
"Đường Trần Văn Chẩm, Xã Tân Thông Hội, Huyện Củ Chi, Tp Hồ Chí Minh",Huyện Củ Chi,,Đông Nam,,Đất nền dự án,,2800000000,"19,86 triệu/m2",Nở hậu,Đã có sổ,,Tp Hồ Chí Minh,141 m2,Xã Tân Thông Hội,
"Đường An Phú Đông 9, Phường An Phú Đông, Quận 12, Tp Hồ Chí Minh",Quận 12,,Nam,Mặt tiền,Đất thổ cư,21 m,4900000000,"58,33 triệu/m2",Nở hậu,Đã có sổ,,Tp Hồ Chí Minh,84 m2,Phường An Phú Đông,4 m
"ĐT:0969682559., Đường Cầu Đình, Phường Long Phước, Quận 9, Tp Hồ Chí Minh",Quận 9,,,Mặt tiền,Đất thổ cư,23 m,4860000000,"40,84 triệu/m2",,Đã có sổ,,Tp Hồ Chí Minh,119 m2,Phường Long Phước,5 m
"đường 22, Phường Hiệp Bình Chánh, Quận Thủ Đức, Tp Hồ Chí Minh",Quận Thủ Đức,,Đông Nam,,Đất thổ cư,20 m,16800000000,"58,13 triệu/m2",,Đã có sổ,,Tp Hồ Chí Minh,289 m2,Phường Hiệp Bình Chánh,14 m
"Đường Quốc Lộ 13, Phường Hiệp Bình Phước, Quận Thủ Đức, Tp Hồ Chí Minh",Quận Thủ Đức,,,,Đất thổ cư,15 m,3580000000,"59,67 triệu/m2",,Đã có sổ,Hẻm xe hơi,Tp Hồ Chí Minh,60 m2,Phường Hiệp Bình Phước,4 m
"đường 67, Xã Tân Phú Trung, Huyện Củ Chi, Tp Hồ Chí Minh",Huyện Củ Chi,,,,Đất thổ cư,,1750000000,"14,83 triệu/m2",,Đã có sổ,,Tp Hồ Chí Minh,118 m2,Xã Tân Phú Trung,
"1, Đường 1, Xã Tân Thạnh Đông, Huyện Củ Chi, Tp Hồ Chí Minh",Huyện Củ Chi,,,Mặt tiền,Đất thổ cư,90 m,8800000000,"2,93 triệu/m2",,Đã có sổ,,Tp Hồ Chí Minh,3000 m2,Xã Tân Thạnh Đông,35 m
"Đường Kênh T11, Xã Tân Quý Tây, Huyện Bình Chánh, Tp Hồ Chí Minh",Huyện Bình Chánh,,,,Đất nông nghiệp,28 m,3700000000,"6,17 triệu/m2",,Đã có sổ,,Tp Hồ Chí Minh,600 m2,Xã Tân Quý Tây,22 m
"Đường Huỳnh Tấn Phát, Phường Phú Mỹ, Quận 7, Tp Hồ Chí Minh",Quận 7,,Bắc,Mặt tiền,Đất thổ cư,9.39 m,4200000000,"79,25 triệu/m2",Nở hậu,Đã có sổ,Hẻm xe hơi,Tp Hồ Chí Minh,53.1 m2,Phường Phú Mỹ,4.23 m
"Đường Vũ Tùng, Phường 2, Quận Bình Thạnh, Tp Hồ Chí Minh",Quận Bình Thạnh,,,,Đất thổ cư,16 m,3500000000,"77,78 triệu/m2",,Đã có sổ,,Tp Hồ Chí Minh,45 m2,Phường 2,3.3 m
"Đường Số 6, Phường Long Trường, Quận 9, Tp Hồ Chí Minh",Quận 9,,Đông Nam,,Đất thổ cư,17.5 m,3950000000,"56,43 triệu/m2",,Đã có sổ,Hẻm xe hơi,Tp Hồ Chí Minh,70.4 m2,Phường Long Trường,4 m
"Đường Tỉnh Lộ 7, Xã Trung Lập Hạ, Huyện Củ Chi, Tp Hồ Chí Minh",Huyện Củ Chi,,,Mặt tiền,Đất thổ cư,50 m,2500000000,"2,5 triệu/m2",,Đã có sổ,,Tp Hồ Chí Minh,1000 m2,Xã Trung Lập Hạ,20 m
"Đặng Thuỳ Trâm, Phường 13, Quận Bình Thạnh, Tp Hồ Chí Minh",Quận Bình Thạnh,,,,Đất thổ cư,,8700000000,"108,75 triệu/m2",,Đã có sổ,Hẻm xe hơi,Tp Hồ Chí Minh,80 m2,Phường 13,
"Đường 18, Phường Linh Đông, Quận Thủ Đức, Tp Hồ Chí Minh",Quận Thủ Đức,,Đông Nam,Mặt tiền,Đất thổ cư,21 m,7200000000,"68,57 triệu/m2",,Đã có sổ,,Tp Hồ Chí Minh,105 m2,Phường Linh Đông,5 m
"Đ.Nguyễn Hữu Thọ, Ấp 3, Nhà Bè, Thành phố Hồ Chí Minh, Xã Phước Kiển, Huyện Nhà Bè, Tp Hồ Chí Minh",Huyện Nhà Bè,,Đông Nam,,Đất nền dự án,25 m,23000000000,"87,79 triệu/m2",,Đã có sổ,,Tp Hồ Chí Minh,262 m2,Xã Phước Kiển,10 m
"Đường An Phú Tây, Xã Hưng Long, Huyện Bình Chánh, Tp Hồ Chí Minh",Huyện Bình Chánh,,Tây Bắc,,Đất thổ cư,,6900000000,"22,7 triệu/m2",,Đã có sổ,,Tp Hồ Chí Minh,304 m2,Xã Hưng Long,
"Đường Tỉnh Lộ 41, Phường Thạnh Lộc, Quận 12, Tp Hồ Chí Minh",Quận 12,,Đông Nam,Mặt tiền,Đất thổ cư,36 m,27000000000,"27,55 triệu/m2",,Đã có sổ,,Tp Hồ Chí Minh,980 m2,Phường Thạnh Lộc,28 m
"mặt tiền đường số 3, Phường Linh Xuân, Quận Thủ Đức, Tp Hồ Chí Minh",Quận Thủ Đức,,,Mặt tiền,Đất thổ cư,,4200000000,"65,63 triệu/m2",,Đã có sổ,,Tp Hồ Chí Minh,64 m2,Phường Linh Xuân,
"Đường Rừng Sác, Xã Bình Khánh, Huyện Cần Giờ, Tp Hồ Chí Minh",Huyện Cần Giờ,,,,Đất thổ cư,33 m,16170000000,"7,5 triệu/m2",,Đã có sổ,Hẻm xe hơi,Tp Hồ Chí Minh,2156 m2,Xã Bình Khánh,70 m
"Đường Nguyễn Văn Tạo, Xã Long Thới, Huyện Nhà Bè, Tp Hồ Chí Minh",Huyện Nhà Bè,,,,Đất thổ cư,11 m,1999999000,"30,77 triệu/m2",,Đã có sổ,Hẻm xe hơi,Tp Hồ Chí Minh,65 m2,Xã Long Thới,6 m
"Đường Võ Văn Vân, Phường Tân Tạo, Quận Bình Tân, Tp Hồ Chí Minh",Quận Bình Tân,,Đông Bắc,Mặt tiền,Đất thổ cư,17 m,2900000000,"36,25 triệu/m2",,Đã có sổ,,Tp Hồ Chí Minh,80 m2,Phường Tân Tạo,5 m
"Đường Số 8, Phường Trường Thạnh, Quận 9, Tp Hồ Chí Minh",Quận 9,,,,Đất thổ cư,16 m,2850000000,"43,85 triệu/m2",,Đã có sổ,Hẻm xe hơi,Tp Hồ Chí Minh,65 m2,Phường Trường Thạnh,4 m
"Đường Lê Đức Thọ, Phường 13, Quận Gò Vấp, Tp Hồ Chí Minh",Quận Gò Vấp,,,,Đất thổ cư,14 m,3000000000,"69,77 triệu/m2",,,Hẻm xe hơi,Tp Hồ Chí Minh,43 m2,Phường 13,3 m
"Đường Vườn Lài, Phường An Phú Đông, Quận 12, Tp Hồ Chí Minh",Quận 12,,Tây,Mặt tiền,Đất thổ cư,18 m,3900000000,"60,94 triệu/m2",,Đã có sổ,,Tp Hồ Chí Minh,64 m2,Phường An Phú Đông,4 m
"Đường Thạnh Xuân 22, Phường Thạnh Xuân, Quận 12, Tp Hồ Chí Minh",Quận 12,,,Mặt tiền,Đất thổ cư,22 m,5500000000,50 triệu/m2,,Đã có sổ,,Tp Hồ Chí Minh,110 m2,Phường Thạnh Xuân,5 m
"Đường Phạm Văn Chiêu, Phường 14, Quận Gò Vấp, Tp Hồ Chí Minh",Quận Gò Vấp,,,Mặt tiền,Đất thổ cư,13 m,6300000000,"110,53 triệu/m2",,Đã có sổ,,Tp Hồ Chí Minh,57 m2,Phường 14,5 m
"Đường Phạm Văn Chiêu, Phường 14, Quận Gò Vấp, Tp Hồ Chí Minh",Quận Gò Vấp,,,,Đất thổ cư,,3450000000,"43,13 triệu/m2",Nở hậu,Đã có sổ,,Tp Hồ Chí Minh,80 m2,Phường 14,
"Đường Tỉnh Lộ 7, Xã An Nhơn Tây, Huyện Củ Chi, Tp Hồ Chí Minh",Huyện Củ Chi,,,,Đất nông nghiệp,27 m,800000000,"1,58 triệu/m2",Nở hậu,Đã có sổ,,Tp Hồ Chí Minh,506 m2,Xã An Nhơn Tây,19 m
"Đường D1, Xã Tam Thôn Hiệp, Huyện Cần Giờ, Tp Hồ Chí Minh",Huyện Cần Giờ,,,Mặt tiền,Đất công nghiệp,160 m,1250000,52 đ/m2,,Đã có sổ,,Tp Hồ Chí Minh,24000 m2,Xã Tam Thôn Hiệp,150 m
"Đường 156, Xã Bình Mỹ, Huyện Củ Chi, Tp Hồ Chí Minh",Huyện Củ Chi,,,,Đất thổ cư,15 m,2500000000,"20,83 triệu/m2",,Đã có sổ,Hẻm xe hơi,Tp Hồ Chí Minh,120 m2,Xã Bình Mỹ,8 m
"xuân thới thượng 1, Xã Xuân Thới Thượng, Huyện Hóc Môn, Tp Hồ Chí Minh",Huyện Hóc Môn,,Tây Nam,Mặt tiền,Đất thổ cư,25 m,3200000000,32 triệu/m2,,Đã có sổ,,Tp Hồ Chí Minh,100 m2,Xã Xuân Thới Thượng,4 m
"D2, Xã Tam Thôn Hiệp, Huyện Cần Giờ, Tp Hồ Chí Minh",Huyện Cần Giờ,,,Mặt tiền,Đất công nghiệp,400 m,1250000,13 đ/m2,,,,Tp Hồ Chí Minh,96000 m2,Xã Tam Thôn Hiệp,240 m
"Đường Đỗ Xuân Hợp, Phường Phước Long B, Quận 9, Tp Hồ Chí Minh",Quận 9,,Tây Bắc,,Đất thổ cư,20 m,15360000000,64 triệu/m2,,Đã có sổ,Hẻm xe hơi,Tp Hồ Chí Minh,240 m2,Phường Phước Long B,12 m
"Đường Nhị Tân 1, Xã Tân Xuân, Huyện Hóc Môn, Tp Hồ Chí Minh",Huyện Hóc Môn,,,Mặt tiền,Đất thổ cư,16 m,2500000000,"44,64 triệu/m2",,Đã có sổ,Hẻm xe hơi,Tp Hồ Chí Minh,56 m2,Xã Tân Xuân,35 m
"48, Đường 37, Phường Linh Đông, Quận Thủ Đức, Tp Hồ Chí Minh",Quận Thủ Đức,,,Mặt tiền,Đất thổ cư,30 m,19800000000,"96,12 triệu/m2",,Đã có sổ,,Tp Hồ Chí Minh,206 m2,Phường Linh Đông,8 m
"Hưng Phú 2, Phường Phước Long B, Quận 9, Tp Hồ Chí Minh",Quận 9,,Tây Bắc,Mặt tiền,Đất nền dự án,18 m,6100000000,"67,78 triệu/m2",,,,Tp Hồ Chí Minh,90 m2,Phường Phước Long B,5 m
"tam thôn hiệp, Xã Tam Thôn Hiệp, Huyện Cần Giờ, Tp Hồ Chí Minh",Huyện Cần Giờ,,,,Đất nông nghiệp,,33000000000,"1,5 triệu/m2",,Đã có sổ,Hẻm xe hơi,Tp Hồ Chí Minh,22000 m2,Xã Tam Thôn Hiệp,90 m
"1896, Đường Lê Văn Lương, Xã Nhơn Đức, Huyện Nhà Bè, Tp Hồ Chí Minh",Huyện Nhà Bè,,,Mặt tiền,Đất thổ cư,20 m,2700000000,27 triệu/m2,,Đã có sổ,Hẻm xe hơi,Tp Hồ Chí Minh,100 m2,Xã Nhơn Đức,5 m
"Đường Nguyễn Duy Trinh, Phường Long Trường, Quận 9, Tp Hồ Chí Minh",Quận 9,,,,Đất thổ cư,10.3 m,3600000000,"44,44 triệu/m2",Nở hậu,Đã có sổ,Hẻm xe hơi,Tp Hồ Chí Minh,81 m2,Phường Long Trường,7.9 m
"1508, Đường Lê Văn Lương, Xã Nhơn Đức, Huyện Nhà Bè, Tp Hồ Chí Minh",Huyện Nhà Bè,,Tây Nam,,Đất thổ cư,20 m,3600000000,36 triệu/m2,,Đã có sổ,Hẻm xe hơi,Tp Hồ Chí Minh,100 m2,Xã Nhơn Đức,5 m
"Đường Quốc lộ 1A, Phường Trung Mỹ Tây, Quận 12, Tp Hồ Chí Minh",Quận 12,,Đông Nam,Mặt tiền,Đất thổ cư,16 m,5100000000,"83,61 triệu/m2",,Đã có sổ,,Tp Hồ Chí Minh,61 m2,Phường Trung Mỹ Tây,4 m
"liên ấp 2-6, Xã Vĩnh Lộc A, Huyện Bình Chánh, Tp Hồ Chí Minh",Huyện Bình Chánh,,,,Đất thổ cư,13.5 m,800000000,"14,81 triệu/m2",,Đã có sổ,Hẻm xe hơi,Tp Hồ Chí Minh,54 m2,Xã Vĩnh Lộc A,4 m
"đường linh đông, Phường Linh Đông, Quận Thủ Đức, Tp Hồ Chí Minh",Quận Thủ Đức,,,,Đất thổ cư,,4550000000,"78,45 triệu/m2",Nở hậu,Đã có sổ,Hẻm xe hơi,Tp Hồ Chí Minh,58 m2,Phường Linh Đông,5.3 m
"Đường Lý Tế Xuyên, Phường Linh Đông, Quận Thủ Đức, Tp Hồ Chí Minh",Quận Thủ Đức,,Đông Bắc,,Đất thổ cư,16 m,4000000000,"62,5 triệu/m2",,Đã có sổ,,Tp Hồ Chí Minh,64 m2,Phường Linh Đông,4 m
"Đường Lê Văn Thọ, Phường 9, Quận Gò Vấp, Tp Hồ Chí Minh",Quận Gò Vấp,,,Mặt tiền,Đất thổ cư,25 m,49000000000,"163,33 triệu/m2",Nở hậu,Đã có sổ,,Tp Hồ Chí Minh,300 m2,Phường 9,12 m
"đường số 22, Phường Hiệp Bình Chánh, Quận Thủ Đức, Tp Hồ Chí Minh",Quận Thủ Đức,,Đông Nam,,Đất thổ cư,19 m,16800000000,"58,13 triệu/m2",,Đã có sổ,,Tp Hồ Chí Minh,289 m2,Phường Hiệp Bình Chánh,14 m
"1768, Đường Tỉnh Lộ 10, Phường Tân Tạo, Quận Bình Tân, Tp Hồ Chí Minh",Quận Bình Tân,,,Mặt tiền,Đất thổ cư,15 m,2250000000,"37,5 triệu/m2",Nở hậu,Đã có sổ,Hẻm xe hơi,Tp Hồ Chí Minh,60 m2,Phường Tân Tạo,4 m
"Đường 22, Phường Hiệp Bình Chánh, Quận Thủ Đức, Tp Hồ Chí Minh",Quận Thủ Đức,,Đông Nam,,Đất thổ cư,20 m,16800000000,"58,13 triệu/m2",,Đã có sổ,,Tp Hồ Chí Minh,289 m2,Phường Hiệp Bình Chánh,14 m
"Đường Nguyễn Thị Rành, Xã An Nhơn Tây, Huyện Củ Chi, Tp Hồ Chí Minh",Huyện Củ Chi,,,Mặt tiền,Đất thổ cư,,1250000000,"12,5 triệu/m2",,Đang chờ sổ,,Tp Hồ Chí Minh,100 m2,Xã An Nhơn Tây,
"Đường Tăng Nhơn Phú A, Phường Tăng Nhơn Phú A, Quận 9, Tp Hồ Chí Minh",Quận 9,,,,Đất thổ cư,15.5 m,4400000000,55 triệu/m2,,Đã có sổ,,Tp Hồ Chí Minh,80 m2,Phường Tăng Nhơn Phú A,5 m
"Đường Huỳnh Tấn Phát, Thị trấn Nhà Bè, Huyện Nhà Bè, Tp Hồ Chí Minh",Huyện Nhà Bè,,Tây Nam,Mặt tiền,Đất thổ cư,16 m,4100000000,"51,25 triệu/m2",Nở hậu,Đã có sổ,Hẻm xe hơi,Tp Hồ Chí Minh,80 m2,Thị trấn Nhà Bè,5 m
"Đường Trần Văn Giàu, Xã Phạm Văn Hai, Huyện Bình Chánh, Tp Hồ Chí Minh",Huyện Bình Chánh,,,,Đất nền dự án,17 m,3900000000,"45,88 triệu/m2",,Đã có sổ,,Tp Hồ Chí Minh,85 m2,Xã Phạm Văn Hai,5 m
"Đường Dương Quảng Hàm, Phường 6, Quận Gò Vấp, Tp Hồ Chí Minh",Quận Gò Vấp,,,,Đất thổ cư,22 m,5800000000,"52,73 triệu/m2",,Đã có sổ,,Tp Hồ Chí Minh,110 m2,Phường 6,5 m
"Đường Quốc Lộ 13, Phường Hiệp Bình Phước, Quận Thủ Đức, Tp Hồ Chí Minh",Quận Thủ Đức,,Tây Bắc,Mặt tiền,Đất thổ cư,16 m,3650000000,"54,48 triệu/m2",,Đã có sổ,Hẻm xe hơi,Tp Hồ Chí Minh,67 m2,Phường Hiệp Bình Phước,4 m
"Đường Phan Huy Ích, Phường 14, Quận Gò Vấp, Tp Hồ Chí Minh",Quận Gò Vấp,,,,Đất thổ cư,17 m,5500000000,"80,88 triệu/m2",,Đã có sổ,Hẻm xe hơi,Tp Hồ Chí Minh,68 m2,Phường 14,4 m
"quang trung, Phường Hiệp Phú, Quận 9, Tp Hồ Chí Minh",Quận 9,,,Mặt tiền,Đất thổ cư,21 m,9200000000,"85,19 triệu/m2",,Đã có sổ,,Tp Hồ Chí Minh,108 m2,Phường Hiệp Phú,5 m
"Nguyễn Xiễn, Phường Long Thạnh Mỹ, Quận 9, Tp Hồ Chí Minh",Quận 9,,,Mặt tiền,Đất thổ cư,14 m,3650000000,"22,81 triệu/m2",,Đã có sổ,,Tp Hồ Chí Minh,160 m2,Phường Long Thạnh Mỹ,12 m
"dương công khi, Xã Tân Hiệp, Huyện Hóc Môn, Tp Hồ Chí Minh",Huyện Hóc Môn,,,Mặt tiền,Đất thổ cư,75 m,2400000,400 đ/m2,,Đã có sổ,,Tp Hồ Chí Minh,6000 m2,Xã Tân Hiệp,80 m
"Đường Số 8, Xã Trung An, Huyện Củ Chi, Tp Hồ Chí Minh",Huyện Củ Chi,,,,Đất thổ cư,32 m,1800000000,"11,61 triệu/m2",,Đã có sổ,,Tp Hồ Chí Minh,155 m2,Xã Trung An,5 m
"Đường Bà Cả, Xã Hưng Long, Huyện Bình Chánh, Tp Hồ Chí Minh",Huyện Bình Chánh,,,Mặt tiền,Đất nông nghiệp,,1050000000,"6,03 triệu/m2",,Đã có sổ,Hẻm xe hơi,Tp Hồ Chí Minh,174 m2,Xã Hưng Long,
