address,area,block,direction,land_feature,land_type,length,price,price_m2,property_back_condition,property_legal_document,property_road_condition,region,size,ward,width
"Tân định 14, Phường Tân Định, Thị xã Bến Cát, Bình Dương",Thị xã Bến Cát,,,Mặt tiền,Đất thổ cư,20 m,1350000000,"13,5 triệu/m2",,Đã có sổ,Hẻm xe hơi,Bình Dương,100 m2,Phường Tân Định,5 m
"Đường Số 13, Phường Hiệp Thành, Thành phố Thủ Dầu Một, Bình Dương",Thành phố Thủ Dầu Một,Hiệp Thành 3,Đông Nam,Mặt tiền,Đất nền dự án,20 m,4700000000,47 triệu/m2,,,,Bình Dương,100 m2,Phường Hiệp Thành,5 m
"an bình 106, Xã An Bình, Huyện Phú Giáo, Bình Dương",Huyện Phú Giáo,,,,Đất thổ cư,33 m,1500000000,5 triệu/m2,Nở hậu,Đã có sổ,,Bình Dương,300 m2,Xã An Bình,10 m
"Đường NA5, Phường Bình Hòa, Thành phố Thuận An, Bình Dương",Thành phố Thuận An,,Bắc,Mặt tiền,Đất thổ cư,20 m,3100000000,31 triệu/m2,,Đã có sổ,,Bình Dương,100 m2,Phường Bình Hòa,5 m
"Đường Thường Tân 25, Xã Thường Tân, Huyện Bắc Tân Uyên, Bình Dương",Huyện Bắc Tân Uyên,,Tây Nam,Mặt tiền,Đất thổ cư,18 m,1820000000,"5,06 triệu/m2",,Đã có sổ,,Bình Dương,360 m2,Xã Thường Tân,20 m
"Đường Nguyễn Chí Thanh, Phường An Thạnh, Thành phố Thuận An, Bình Dương",Thành phố Thuận An,,,Mặt tiền,Đất thổ cư,71 m,32376000000,38 triệu/m2,,Đã có sổ,,Bình Dương,852 m2,Phường An Thạnh,12 m
"Đường ĐT 741, Phường Chánh Phú Hòa, Thị xã Bến Cát, Bình Dương",Thị xã Bến Cát,,,Mặt tiền,Đất thổ cư,20 m,750000000,"7,5 triệu/m2",,Đã có sổ,,Bình Dương,100 m2,Phường Chánh Phú Hòa,5 m
"long nguyem, Xã Long Nguyên, Huyện Bàu Bàng, Bình Dương",Huyện Bàu Bàng,,,,Đất thổ cư,62 m,1000000000,833.333 đ/m2,,Đã có sổ,,Bình Dương,1200 m2,Xã Long Nguyên,20 m
"Đường ĐT 747, Phường Uyên Hưng, Thị xã Tân Uyên, Bình Dương",Thị xã Tân Uyên,,,,Đất thổ cư,23 m,1050000000,"9,05 triệu/m2",,Đã có sổ,,Bình Dương,116 m2,Phường Uyên Hưng,5 m
"Đường Quốc Lộ 13, Xã Trừ Văn Thố, Huyện Bàu Bàng, Bình Dương",Huyện Bàu Bàng,,Đông,Mặt tiền,Đất thổ cư,18 m,1150000000,"12,78 triệu/m2",,Đã có sổ,,Bình Dương,90 m2,Xã Trừ Văn Thố,5 m
"Đường D5, Xã Vĩnh Tân, Thị xã Tân Uyên, Bình Dương",Thị xã Tân Uyên,Khu D,,Mặt tiền,Đất thổ cư,30 m,5100000000,17 triệu/m2,,,,Bình Dương,300 m2,Xã Vĩnh Tân,10 m
"Đường ĐT 746, Phường Uyên Hưng, Thị xã Tân Uyên, Bình Dương",Thị xã Tân Uyên,,,Mặt tiền,Đất thổ cư,,1420000000,"11,45 triệu/m2",,Đã có sổ,,Bình Dương,124 m2,Phường Uyên Hưng,
"Đường ĐT 747, Phường Uyên Hưng, Thị xã Tân Uyên, Bình Dương",Thị xã Tân Uyên,,,,Đất thổ cư,,950000000,"13,57 triệu/m2",,Đã có sổ,,Bình Dương,70 m2,Phường Uyên Hưng,
"Đường D8, Phường Tân Định, Thị xã Bến Cát, Bình Dương",Thị xã Bến Cát,,,Mặt tiền,Đất thổ cư,20 m,1100000000,11 triệu/m2,,Đã có sổ,,Bình Dương,100 m2,Phường Tân Định,5 m
"Đường D6, Xã Tân Lập, Huyện Bắc Tân Uyên, Bình Dương",Huyện Bắc Tân Uyên,,,Mặt tiền,Đất thổ cư,60 m,390000000,312.000 đ/m2,,Đã có sổ,,Bình Dương,1250 m2,Xã Tân Lập,20 m
"N15, Phường Thới Hòa, Thị xã Bến Cát, Bình Dương",Thị xã Bến Cát,,,Mặt tiền,Đất thổ cư,30 m,1700000000,170 triệu/m2,,Đã có sổ,,Bình Dương,10 m2,Phường Thới Hòa,5 m
"Mặt Tiền Dx007 ~ Ngay Cây Xăng Số 8, Phường Phú Mỹ, Thành phố Thủ Dầu Một, Bình Dương",Thành phố Thủ Dầu Một,,Bắc,Mặt tiền,Đất thổ cư,17.5 m,2350000000,"27,33 triệu/m2",,Đã có sổ,,Bình Dương,86.7 m2,Phường Phú Mỹ,5 m
"Đường Phạm Ngọc Thạch, Phường Hiệp Thành, Thành phố Thủ Dầu Một, Bình Dương",Thành phố Thủ Dầu Một,,,,Đất thổ cư,25 m,1900000000,"15,45 triệu/m2",,Đã có sổ,,Bình Dương,123 m2,Phường Hiệp Thành,5 m
"0123, Đường Cao Su, Xã Minh Tân, Huyện Dầu Tiếng, Bình Dương",Huyện Dầu Tiếng,Xã Minh Tân,Đông,Mặt tiền,Đất nông nghiệp,218 m,3100000000,202.733 đ/m2,Nở hậu,Đã có sổ,Hẻm xe hơi,Bình Dương,15291 m2,Xã Minh Tân,70 m
"đường đất, Xã Phú Chánh, Thị xã Tân Uyên, Bình Dương",Thị xã Tân Uyên,,,,Đất thổ cư,19 m,1900000000,"16,67 triệu/m2",,,Hẻm xe hơi,Bình Dương,114 m2,Xã Phú Chánh,6 m
"Đường N1, Phường Phú Tân, Thành phố Thủ Dầu Một, Bình Dương",Thành phố Thủ Dầu Một,,,Mặt tiền,Đất thổ cư,20 m,2500000000,25 triệu/m2,,Đã có sổ,Hẻm xe hơi,Bình Dương,100 m2,Phường Phú Tân,5 m
"Đường 7B, Phường Mỹ Phước, Thị xã Bến Cát, Bình Dương",Thị xã Bến Cát,,Đông Nam,Mặt tiền,Đất thổ cư,20 m,750000000,"7,5 triệu/m2",,Đã có sổ,,Bình Dương,100 m2,Phường Mỹ Phước,5 m
"Đường Quốc lộ 1K, Phường Bình An, Thị xã Dĩ An, Bình Dương",Thị xã Dĩ An,khu Phú Hồng thịnh X,Đông Nam,Mặt tiền,Đất thổ cư,17 m,2900000000,"42,65 triệu/m2",Nở hậu,Đã có sổ,Hẻm xe hơi,Bình Dương,68 m2,Phường Bình An,4 m
"Ql13, Thị trấn Lai Uyên, Huyện Bàu Bàng, Bình Dương",Huyện Bàu Bàng,,,Mặt tiền,Đất thổ cư,12 m,510000000,"8,5 triệu/m2",,Đã có sổ,,Bình Dương,60 m2,Thị trấn Lai Uyên,5 m
"Đường ĐT 747, Phường Uyên Hưng, Thị xã Tân Uyên, Bình Dương",Thị xã Tân Uyên,,,Mặt tiền,Đất nền dự án,20 m,1100000000,11 triệu/m2,,Đã có sổ,,Bình Dương,100 m2,Phường Uyên Hưng,5 m
"Đường Đại Lộ Bình Dương, Phường Thới Hòa, Thị xã Bến Cát, Bình Dương",Thị xã Bến Cát,,,Mặt tiền,Đất nông nghiệp,120 m,45000000000,"5,63 triệu/m2",,Đã có sổ,,Bình Dương,8000 m2,Phường Thới Hòa,50 m
"Đường D12, Phường Phú Tân, Thành phố Thủ Dầu Một, Bình Dương",Thành phố Thủ Dầu Một,,,,Đất thổ cư,20 m,2000000000,20 triệu/m2,,Đã có sổ,Hẻm xe hơi,Bình Dương,100 m2,Phường Phú Tân,5 m
"Đường Quốc Lộ 13, Phường Tân Định, Thị xã Bến Cát, Bình Dương",Thị xã Bến Cát,,,Mặt tiền,Đất thổ cư,20 m,19000000,190.000 đ/m2,,Đã có sổ,,Bình Dương,100 m2,Phường Tân Định,5 m
"Dx 63, Phường Định Hoà, Thành phố Thủ Dầu Một, Bình Dương",Thành phố Thủ Dầu Một,,,,Đất thổ cư,26 m,1390000000,"13,37 triệu/m2",,Đã có sổ,Hẻm xe hơi,Bình Dương,104 m2,Phường Định Hoà,4 m
"Đường Liên Huyện, Phường Thái Hòa, Thị xã Tân Uyên, Bình Dương",Thị xã Tân Uyên,,,Mặt tiền,Đất thổ cư,27 m,2350000000,"8,7 triệu/m2",,Đã có sổ,,Bình Dương,270 m2,Phường Thái Hòa,10 m
"DT750, Thị trấn Lai Uyên, Huyện Bàu Bàng, Bình Dương",Huyện Bàu Bàng,,,Mặt tiền,Đất thổ cư,20 m,769000000,"6,41 triệu/m2",,Đã có sổ,,Bình Dương,120 m2,Thị trấn Lai Uyên,5 m
"Đường Quốc Lộ 13, Thị trấn Lai Uyên, Huyện Bàu Bàng, Bình Dương",Huyện Bàu Bàng,,,Mặt tiền,Đất thổ cư,25 m,1600000000,"8,56 triệu/m2",,Đã có sổ,,Bình Dương,187 m2,Thị trấn Lai Uyên,8 m
"Quốc lộ 13 DT750, Xã Trừ Văn Thố, Huyện Bàu Bàng, Bình Dương",Huyện Bàu Bàng,,Đông Bắc,,Đất nền dự án,16 m,769000000,"12,82 triệu/m2",Nở hậu,Giấy tờ khác,,Bình Dương,60 m2,Xã Trừ Văn Thố,5 m
"Đường ĐT 750, Xã Trừ Văn Thố, Huyện Bàu Bàng, Bình Dương",Huyện Bàu Bàng,,,Mặt tiền,Đất thổ cư,12 m,539000000,"8,98 triệu/m2",,Đã có sổ,,Bình Dương,60 m2,Xã Trừ Văn Thố,5 m
"1, Dt749, Xã Long Hoà, Huyện Dầu Tiếng, Bình Dương",Huyện Dầu Tiếng,,,Mặt tiền,Đất nông nghiệp,,90000000000,450.000 đ/m2,Nở hậu,Đã có sổ,,Bình Dương,200000 m2,Xã Long Hoà,
"Đường D3, Xã Vĩnh Tân, Thị xã Tân Uyên, Bình Dương",Thị xã Tân Uyên,,,Mặt tiền,Đất thổ cư,20 m,1350000000,"13,5 triệu/m2",,Đã có sổ,,Bình Dương,100 m2,Xã Vĩnh Tân,5 m
"dt741, Phường Chánh Phú Hòa, Thị xã Bến Cát, Bình Dương",Thị xã Bến Cát,cua paris,,Mặt tiền,Đất thổ cư,64 m,800000000,"2,5 triệu/m2",,Đã có sổ,,Bình Dương,320 m2,Phường Chánh Phú Hòa,5 m
"Đường 8, Xã Long Nguyên, Huyện Bàu Bàng, Bình Dương",Huyện Bàu Bàng,,,Mặt tiền,Đất nông nghiệp,32 m,2100000000,"1,36 triệu/m2",Nở hậu,Đã có sổ,,Bình Dương,1549 m2,Xã Long Nguyên,50 m
"Đường ĐT 742, Xã Vĩnh Tân, Thị xã Tân Uyên, Bình Dương",Thị xã Tân Uyên,,,Mặt tiền,Đất thổ cư,14 m,915000000,"14,52 triệu/m2",,Đã có sổ,,Bình Dương,63 m2,Xã Vĩnh Tân,45 m
"dt743, Phường Dĩ An, Thị xã Dĩ An, Bình Dương",Thị xã Dĩ An,đất 2 mặt tiền Dĩ An,,Mặt tiền,Đất thổ cư,39 m,6400000000,"21,84 triệu/m2",,Đã có sổ,,Bình Dương,293 m2,Phường Dĩ An,7.5 m
"Đường D1, Xã Vĩnh Tân, Thị xã Tân Uyên, Bình Dương",Thị xã Tân Uyên,,,,Đất thổ cư,,1700000000,"8,5 triệu/m2",,Đã có sổ,,Bình Dương,200 m2,Xã Vĩnh Tân,
"Thuận Giao 12, Phường Thuận Giao, Thành phố Thuận An, Bình Dương",Thành phố Thuận An,,Đông Bắc,Mặt tiền,Đất thổ cư,23.31 m,2650000000,"24,31 triệu/m2",,Đã có sổ,,Bình Dương,109.5 m2,Phường Thuận Giao,4.7 m
"Quốc  Lộ 13, Xã Lai Hưng, Huyện Bàu Bàng, Bình Dương",Huyện Bàu Bàng,,,Mặt tiền,Đất nông nghiệp,130 m,1500000000,"1,15 triệu/m2",,Đã có sổ,,Bình Dương,1300 m2,Xã Lai Hưng,10 m
"Đường Phú Lợi, Phường Phú Hòa, Thành phố Thủ Dầu Một, Bình Dương",Thành phố Thủ Dầu Một,,,,Đất thổ cư,20 m,1250000,12.500 đ/m2,,Đã có sổ,,Bình Dương,100 m2,Phường Phú Hòa,5 m
"Đường Hùng Vương, Xã An Điền, Thị xã Bến Cát, Bình Dương",Thị xã Bến Cát,Khu đô thị Mega City,,Mặt tiền,Đất nền dự án,20 m,850000000,"8,5 triệu/m2",,Đã có sổ,,Bình Dương,100 m2,Xã An Điền,5 m
"DT742, Xã Vĩnh Tân, Thị xã Tân Uyên, Bình Dương",Thị xã Tân Uyên,,,,Đất thổ cư,14 m,915000000,"14,52 triệu/m2",,Đã có sổ,,Bình Dương,63 m2,Xã Vĩnh Tân,4 m
"Đường Quốc Lộ 13, Xã Trừ Văn Thố, Huyện Bàu Bàng, Bình Dương",Huyện Bàu Bàng,,Đông Nam,,Đất thổ cư,29 m,780000000,"5,31 triệu/m2",,Đã có sổ,Hẻm xe hơi,Bình Dương,147 m2,Xã Trừ Văn Thố,5 m
"Đường DT747, Phường Uyên Hưng, Thị xã Tân Uyên, Bình Dương",Thị xã Tân Uyên,,Đông Bắc,Mặt tiền,Đất thổ cư,21 m,700000000,"6,8 triệu/m2",Nở hậu,Đã có sổ,Hẻm xe hơi,Bình Dương,103 m2,Phường Uyên Hưng,5 m
"DT746, Xã Hội Nghĩa, Thị xã Tân Uyên, Bình Dương",Thị xã Tân Uyên,,,Mặt tiền,Đất thổ cư,20 m,930000000,"7,75 triệu/m2",,Đã có sổ,,Bình Dương,120 m2,Xã Hội Nghĩa,6 m
"Đường ĐT 750, Xã Trừ Văn Thố, Huyện Bàu Bàng, Bình Dương",Huyện Bàu Bàng,,,Mặt tiền,Đất thổ cư,24 m,700000000,"5,83 triệu/m2",,Đã có sổ,,Bình Dương,120 m2,Xã Trừ Văn Thố,6 m
"DT746, Phường Uyên Hưng, Thị xã Tân Uyên, Bình Dương",Thị xã Tân Uyên,,,Mặt tiền,Đất thổ cư,16 m,850000000,"10,63 triệu/m2",,Đã có sổ,,Bình Dương,80 m2,Phường Uyên Hưng,5 m
"dx 27, Phường Phú Mỹ, Thành phố Thủ Dầu Một, Bình Dương",Thành phố Thủ Dầu Một,,,Mặt tiền,Đất thổ cư,30 m,2700000000,18 triệu/m2,,Đã có sổ,,Bình Dương,150 m2,Phường Phú Mỹ,5 m
"Đường Lê Chí Dân, Phường Tân An, Thành phố Thủ Dầu Một, Bình Dương",Thành phố Thủ Dầu Một,,Đông Nam,Mặt tiền,Đất thổ cư,18 m,699999000,"7,78 triệu/m2",,Đã có sổ,,Bình Dương,90 m2,Phường Tân An,6 m
"Đường Phú Chánh 17, Xã Phú Chánh, Thị xã Tân Uyên, Bình Dương",Thị xã Tân Uyên,,,,Đất công nghiệp,,1400000000,4 triệu/m2,,Đã có sổ,,Bình Dương,350 m2,Xã Phú Chánh,5.3 m
"dx 26, Phường Phú Mỹ, Thành phố Thủ Dầu Một, Bình Dương",Thành phố Thủ Dầu Một,,,,Đất thổ cư,24.5 m,1980000000,"20,2 triệu/m2",,Đã có sổ,Hẻm xe hơi,Bình Dương,98 m2,Phường Phú Mỹ,4 m
"nhựa, Xã Minh Hoà, Huyện Dầu Tiếng, Bình Dương",Huyện Dầu Tiếng,,Đông Bắc,Mặt tiền,Đất nông nghiệp,,1000000000,943.396 đ/m2,,Đã có sổ,Hẻm xe hơi,Bình Dương,1060 m2,Xã Minh Hoà,10 m
"Đường ĐT 747, Phường Uyên Hưng, Thị xã Tân Uyên, Bình Dương",Thị xã Tân Uyên,,,Mặt tiền,Đất thổ cư,27 m,1400000000,10 triệu/m2,,Đã có sổ,,Bình Dương,140 m2,Phường Uyên Hưng,5 m
"165/3, Đường An Thanh 06, Phường An Thạnh, Thành phố Thuận An, Bình Dương",Thành phố Thuận An,,,,Đất thổ cư,,4500000000,"14,66 triệu/m2",,Đã có sổ,Hẻm xe hơi,Bình Dương,307 m2,Phường An Thạnh,
"Đường N7, Phường Thới Hòa, Thị xã Bến Cát, Bình Dương",Thị xã Bến Cát,,,Mặt tiền,Đất thổ cư,30 m,1500000000,10 triệu/m2,,Đã có sổ,,Bình Dương,150 m2,Phường Thới Hòa,5 m
"Đường Vĩnh Tân 26, Xã Vĩnh Tân, Thị xã Tân Uyên, Bình Dương",Thị xã Tân Uyên,,,Mặt tiền,Đất thổ cư,16 m,900000000,"11,25 triệu/m2",,Đã có sổ,,Bình Dương,80 m2,Xã Vĩnh Tân,5 m
"Đường DX 112, Phường Tân An, Thành phố Thủ Dầu Một, Bình Dương",Thành phố Thủ Dầu Một,,Tây,Mặt tiền,Đất thổ cư,30 m,1600000000,"13,79 triệu/m2",,Đã có sổ,,Bình Dương,116.2 m2,Phường Tân An,4 m
"Bàu Bàng, Phường Chánh Phú Hòa, Thị xã Bến Cát, Bình Dương",Thị xã Bến Cát,,,Mặt tiền,Đất thổ cư,109 m,1400000000,"2,56 triệu/m2",,,,Bình Dương,547.7 m2,Phường Chánh Phú Hòa,5 m
"Đường HL 607, Phường Tân Định, Thị xã Bến Cát, Bình Dương",Thị xã Bến Cát,,Nam,Mặt tiền,Đất thổ cư,36 m,2120000000,10 triệu/m2,,Đã có sổ,,Bình Dương,212 m2,Phường Tân Định,6 m
"Đường 1A, Phường Hòa Lợi, Thị xã Bến Cát, Bình Dương",Thị xã Bến Cát,,,Mặt tiền,Đất thổ cư,20 m,1550000000,"15,66 triệu/m2",,Đã có sổ,Hẻm xe hơi,Bình Dương,99 m2,Phường Hòa Lợi,5 m
"Bình Hòa 24, Phường Bình Hòa, Thành phố Thuận An, Bình Dương",Thành phố Thuận An,,,Mặt tiền,Đất thổ cư,23 m,6900000000,"43,13 triệu/m2",,Đã có sổ,,Bình Dương,160 m2,Phường Bình Hòa,7 m
"Đường Bình Nhâm 17, Phường Bình Nhâm, Thành phố Thuận An, Bình Dương",Thành phố Thuận An,,,Mặt tiền,Đất thổ cư,29 m,3100000000,"16,23 triệu/m2",,Đã có sổ,,Bình Dương,191 m2,Phường Bình Nhâm,6.5 m
"D9, Phường Tân Định, Thị xã Bến Cát, Bình Dương",Thị xã Bến Cát,,,,Đất thổ cư,20 m,1350000000,"13,5 triệu/m2",,Đã có sổ,Hẻm xe hơi,Bình Dương,100 m2,Phường Tân Định,5 m
"Đường Số 13, Phường Hiệp Thành, Thành phố Thủ Dầu Một, Bình Dương",Thành phố Thủ Dầu Một,,Đông Nam,Mặt tiền,Đất thổ cư,21 m,5500000000,"37,41 triệu/m2",,Đã có sổ,,Bình Dương,147 m2,Phường Hiệp Thành,7 m
"Đường DX 070, Phường Định Hoà, Thành phố Thủ Dầu Một, Bình Dương",Thành phố Thủ Dầu Một,,,Mặt tiền,Đất thổ cư,34 m,2500000000,"14,71 triệu/m2",,Đã có sổ,,Bình Dương,170 m2,Phường Định Hoà,5 m
"ĐT741, Phường Chánh Phú Hòa, Thị xã Bến Cát, Bình Dương",Thị xã Bến Cát,,,,Đất thổ cư,15.5 m,920000000,"4,53 triệu/m2",,Đã có sổ,,Bình Dương,203 m2,Phường Chánh Phú Hòa,6.5 m
"DT741, Phường Mỹ Phước, Thị xã Bến Cát, Bình Dương",Thị xã Bến Cát,,,Mặt tiền,Đất thổ cư,20 m,750000000,"7,35 triệu/m2",,Đã có sổ,,Bình Dương,102 m2,Phường Mỹ Phước,5 m
"Đường N4, Xã Lai Hưng, Huyện Bàu Bàng, Bình Dương",Huyện Bàu Bàng,,,,Đất nền dự án,20 m,1050000000,"10,5 triệu/m2",,Đã có sổ,,Bình Dương,100 m2,Xã Lai Hưng,5 m
"Đường Quốc lộ 1k, Phường Bình An, Thị xã Dĩ An, Bình Dương",Thị xã Dĩ An,,,Mặt tiền,Đất thổ cư,15 m,1800000000,30 triệu/m2,Nở hậu,Đã có sổ,Hẻm xe hơi,Bình Dương,60 m2,Phường Bình An,4 m
"Bàu sen 1, Thị trấn Dầu Tiếng, Huyện Dầu Tiếng, Bình Dương",Huyện Dầu Tiếng,,Đông Bắc,Mặt tiền,Đất nông nghiệp,80 m,650000000,"1,15 triệu/m2",,Đã có sổ,,Bình Dương,565 m2,Thị trấn Dầu Tiếng,7 m
"Đường N1, Phường Phú Tân, Thành phố Thủ Dầu Một, Bình Dương",Thành phố Thủ Dầu Một,,,Mặt tiền,Đất thổ cư,20 m,2000000000,20 triệu/m2,,Đã có sổ,,Bình Dương,100 m2,Phường Phú Tân,5 m
"HL 406, Phường Khánh Bình, Thị xã Tân Uyên, Bình Dương",Thị xã Tân Uyên,,Bắc,,Đất thổ cư,22 m,2100000000,"10,14 triệu/m2",,Đã có sổ,Hẻm xe hơi,Bình Dương,207 m2,Phường Khánh Bình,10 m
"Đường Tỉnh lộ 750, Xã Long Hoà, Huyện Dầu Tiếng, Bình Dương",Huyện Dầu Tiếng,,,,Đất nông nghiệp,106 m,850000000,801.886 đ/m2,,Đã có sổ,,Bình Dương,1060 m2,Xã Long Hoà,10 m
"Đường Quốc Lộ 13, Phường Tân Định, Thị xã Bến Cát, Bình Dương",Thị xã Bến Cát,,,,Đất thổ cư,30 m,1200000000,"8,33 triệu/m2",,Đã có sổ,Hẻm xe hơi,Bình Dương,144 m2,Phường Tân Định,5 m
"dx031, Phường Phú Mỹ, Thành phố Thủ Dầu Một, Bình Dương",Thành phố Thủ Dầu Một,,,Mặt tiền,Đất thổ cư,16.8 m,9400000000,"14,24 triệu/m2",,Đã có sổ,Hẻm xe hơi,Bình Dương,660 m2,Phường Phú Mỹ,39.8 m
"Đường Phan Đăng Lưu, Phường Dĩ An, Thị xã Dĩ An, Bình Dương",Thị xã Dĩ An,,Đông Nam,,Đất thổ cư,,2190000000,"21,68 triệu/m2",,Đã có sổ,Hẻm xe hơi,Bình Dương,101 m2,Phường Dĩ An,54 m
"k, Xã An Tây, Thị xã Bến Cát, Bình Dương",Thị xã Bến Cát,,,Mặt tiền,Đất thổ cư,43 m,2500000000,"5,81 triệu/m2",Nở hậu,Đã có sổ,,Bình Dương,430 m2,Xã An Tây,10 m
"dx049, Phường Phú Mỹ, Thành phố Thủ Dầu Một, Bình Dương",Thành phố Thủ Dầu Một,,,Mặt tiền,Đất thổ cư,35 m,5500000000,"20,37 triệu/m2",,Đã có sổ,,Bình Dương,270 m2,Phường Phú Mỹ,8 m
"Đường Mỹ Phước Tân Vạn, Phường Tân Đông Hiệp, Thị xã Dĩ An, Bình Dương",Thị xã Dĩ An,,Đông Bắc,,Đất thổ cư,23 m,2350000000,"22,82 triệu/m2",Nở hậu,Đã có sổ,Hẻm xe hơi,Bình Dương,103 m2,Phường Tân Đông Hiệp,4 m
"dt 742, Xã Vĩnh Tân, Thị xã Tân Uyên, Bình Dương",Thị xã Tân Uyên,,,,Đất thổ cư,60 m,1300000000,"4,33 triệu/m2",,Đã có sổ,,Bình Dương,300 m2,Xã Vĩnh Tân,5 m
"dt747, Phường Uyên Hưng, Thị xã Tân Uyên, Bình Dương",Thị xã Tân Uyên,,,Mặt tiền,Đất thổ cư,20 m,1350000000,9 triệu/m2,,Đã có sổ,,Bình Dương,150 m2,Phường Uyên Hưng,7 m
"Đường Bạch, Xã Vĩnh Tân, Thị xã Tân Uyên, Bình Dương",Thị xã Tân Uyên,,,,Đất thổ cư,14 m,800000000,"11,43 triệu/m2",,Đã có sổ,,Bình Dương,70 m2,Xã Vĩnh Tân,5 m
"Quốc lộ 13, Thị trấn Lai Uyên, Huyện Bàu Bàng, Bình Dương",Huyện Bàu Bàng,,Bắc,Mặt tiền,Đất thổ cư,20 m,850000000,"8,5 triệu/m2",,Đã có sổ,Hẻm xe hơi,Bình Dương,100 m2,Thị trấn Lai Uyên,5 m
"Dt742, Xã Vĩnh Tân, Thị xã Tân Uyên, Bình Dương",Thị xã Tân Uyên,,,Mặt tiền,Đất thổ cư,30 m,1300000000,"4,26 triệu/m2",,Đã có sổ,Hẻm xe hơi,Bình Dương,305 m2,Xã Vĩnh Tân,10.5 m
"Đường D1, Phường Uyên Hưng, Thị xã Tân Uyên, Bình Dương",Thị xã Tân Uyên,,,,Đất thổ cư,16 m,850000000,"11,33 triệu/m2",,Đã có sổ,,Bình Dương,75 m2,Phường Uyên Hưng,5 m
"bình hoà, Phường Bình Hòa, Thành phố Thuận An, Bình Dương",Thành phố Thuận An,,,Mặt tiền,Đất thổ cư,19 m,2300000000,"24,73 triệu/m2",,Đã có sổ,,Bình Dương,93 m2,Phường Bình Hòa,5 m
"Đường HL 410, Xã Vĩnh Tân, Thị xã Tân Uyên, Bình Dương",Thị xã Tân Uyên,,,Mặt tiền,Đất nền dự án,13 m,940000000,"14,92 triệu/m2",,Đang chờ sổ,,Bình Dương,63 m2,Xã Vĩnh Tân,5 m
"Đường Quốc Lộ 13, Phường Thới Hòa, Thị xã Bến Cát, Bình Dương",Thị xã Bến Cát,,,,Đất nền dự án,16 m,695000000,"8,69 triệu/m2",,Đã có sổ,,Bình Dương,80 m2,Phường Thới Hòa,5 m
"lô 5 khu dân cư xe lữa 2, lý thường kiệt, Phường Dĩ An, Thị xã Dĩ An, Bình Dương",Thị xã Dĩ An,dân cư xe lữa 2,,,Đất thổ cư,14 m,3800000,542.857 đ/m2,,,,Bình Dương,7 m2,Phường Dĩ An,5 m
"Đường HL 604, Phường Mỹ Phước, Thị xã Bến Cát, Bình Dương",Thị xã Bến Cát,,,Mặt tiền,Đất thổ cư,14 m,910000000,13 triệu/m2,,Đã có sổ,,Bình Dương,70 m2,Phường Mỹ Phước,5 m
"ĐT744, Xã An Tây, Thị xã Bến Cát, Bình Dương",Thị xã Bến Cát,,,,Đất thổ cư,74 m,6500000,7.011 đ/m2,,Đã có sổ,,Bình Dương,927 m2,Xã An Tây,15 m
"Đường NC, Xã Lai Hưng, Huyện Bàu Bàng, Bình Dương",Huyện Bàu Bàng,,,Mặt tiền,Đất thổ cư,15 m,680000000,"9,07 triệu/m2",,Đã có sổ,,Bình Dương,75 m2,Xã Lai Hưng,5 m
"Đường Bình Chuẩn 65, Phường Bình Chuẩn, Thành phố Thuận An, Bình Dương",Thành phố Thuận An,,Nam,,Đất thổ cư,17.5 m,2100000000,"17,5 triệu/m2",,Đã có sổ,Hẻm xe hơi,Bình Dương,120 m2,Phường Bình Chuẩn,6.8 m
"đường DT742, Phường Uyên Hưng, Thị xã Tân Uyên, Bình Dương",Thị xã Tân Uyên,,,,Đất thổ cư,20 m,870000000,"8,7 triệu/m2",,Đã có sổ,,Bình Dương,100 m2,Phường Uyên Hưng,5 m
"Đường Mỹ Phước Tân Vạn, Phường Thới Hòa, Thị xã Bến Cát, Bình Dương",Thị xã Bến Cát,,,Mặt tiền,Đất nền dự án,30 m,3700000000,"12,33 triệu/m2",,Đã có sổ,,Bình Dương,300 m2,Phường Thới Hòa,10 m
"Vĩnh Tân 24, Xã Vĩnh Tân, Thị xã Tân Uyên, Bình Dương",Thị xã Tân Uyên,,,Mặt tiền,Đất nông nghiệp,35 m,5000000,16.666 đ/m2,,Đã có sổ,Hẻm xe hơi,Bình Dương,300 m2,Xã Vĩnh Tân,8 m
"Lai Uyên 72, Thị trấn Lai Uyên, Huyện Bàu Bàng, Bình Dương",Huyện Bàu Bàng,,Tây Nam,,Đất nông nghiệp,110 m,650000000,"1,18 triệu/m2",,Đã có sổ,,Bình Dương,552 m2,Thị trấn Lai Uyên,5 m
"Đường D12, Phường Phú Lợi, Thành phố Thủ Dầu Một, Bình Dương",Thành phố Thủ Dầu Một,,,Mặt tiền,Đất thổ cư,20 m,4250000000,"42,5 triệu/m2",,Đã có sổ,,Bình Dương,100 m2,Phường Phú Lợi,5 m
"Đường Nguyễn Thị Minh Khai, Phường Tân Đông Hiệp, Thị xã Dĩ An, Bình Dương",Thị xã Dĩ An,,,,Đất thổ cư,16 m,2450000000,"38,28 triệu/m2",Nở hậu,Đã có sổ,Hẻm xe hơi,Bình Dương,64 m2,Phường Tân Đông Hiệp,4 m
