address,apartment_feature,apartment_type,area,balconydirection,block,direction,floornumber,furnishing_sell,price,price_m2,property_legal_document,property_status,region,rooms,size,toilets,unitnumber,ward
"Đường Lê Văn Sỹ, Phường 12, Quận 3, Tp Hồ Chí Minh",,Căn hộ dịch vụ,Quận 3,,,,12,Hoàn thiện cơ bản,1400000000,50 triệu/m²,Giấy tờ khác,Chưa bàn giao,Tp Hồ Chí Minh,1 phòng,28 m²,1 phòng,,Phường 12
"Đường Cống Quỳnh, Phường Cô Giang, Quận 1, Tp Hồ Chí Minh",Căn góc,Chung cư,Quận 1,Đông Nam,,,,,4300000000,"47,78 triệu/m²",Đã có sổ,Đã bàn giao,Tp Hồ Chí Minh,3 phòng,90 m²,2 phòng,,Phường Cô Giang
"Đường 15B, Phường Phú Mỹ, Quận 7, Tp Hồ Chí Minh",Căn góc,Chung cư,Quận 7,Tây,,Đông,,Nội thất cao cấp,1500000000,"22,39 triệu/m²",Đã có sổ,Chưa bàn giao,Tp Hồ Chí Minh,2 phòng,67 m²,2 phòng,,Phường Phú Mỹ
"Nội khu dự án Vinhomes Grand Park- đường Nguyễn Xiển, Phường Long Thạnh Mỹ, Quận 9, TP HCM., Phường Long Thạnh Mỹ, Quận 9, Tp Hồ Chí Minh",Căn góc,Chung cư,Quận 9,Đông Nam,,Đông,6,Hoàn thiện cơ bản,445000000,"9,67 triệu/m²",Đã có sổ,Đã bàn giao,Tp Hồ Chí Minh,1 phòng,46 m²,1 phòng,,Phường Long Thạnh Mỹ
"Đường Hồ Văn Long, Phường Tân Tạo, Quận Bình Tân, Tp Hồ Chí Minh",,Chung cư,Quận Bình Tân,,,,,,650000000,"17,57 triệu/m²",Giấy tờ khác,Đã bàn giao,Tp Hồ Chí Minh,1 phòng,37.5 m²,1 phòng,,Phường Tân Tạo
"85c, Đường Nguyễn Xiển, Phường Long Thạnh Mỹ, Quận 9, Tp Hồ Chí Minh",,Chung cư,Quận 9,,S103,,23,Nội thất đầy đủ,1370000000,"45,67 triệu/m²",Đang chờ sổ,Đã bàn giao,Tp Hồ Chí Minh,1 phòng,30 m²,1 phòng,01,Phường Long Thạnh Mỹ
"113/89, 113/89 Đường An Dương Vương, Phường An Lạc, Quận Bình Tân, Tp Hồ Chí Minh",Căn góc,Chung cư,Quận Bình Tân,,,,,Hoàn thiện cơ bản,1680000000,"25,45 triệu/m²",Đã có sổ,Đã bàn giao,Tp Hồ Chí Minh,2 phòng,66.5 m²,2 phòng,,Phường An Lạc
"nguyễn thị định, Phường An Phú, Quận 2, Tp Hồ Chí Minh",,Chung cư,Quận 2,,,,,Nội thất cao cấp,2786000000,"58,04 triệu/m²",Giấy tờ khác,Chưa bàn giao,Tp Hồ Chí Minh,1 phòng,48.7 m²,1 phòng,,Phường An Phú
"Số 01, Số 01 Đường Số 104, Phường Bình Trưng Tây, Quận 2, Tp Hồ Chí Minh",Căn góc,Chung cư,Quận 2,,,,,,8000000000,"68,97 triệu/m²",Đã có sổ,Đã bàn giao,Tp Hồ Chí Minh,3 phòng,116 m²,2 phòng,,Phường Bình Trưng Tây
"528, 528 Đường Huỳnh Tấn Phát, Phường Bình Thuận, Quận 7, Tp Hồ Chí Minh",,Officetel,Quận 7,,,,,Nội thất đầy đủ,1700000000,"37,78 triệu/m²",Đang chờ sổ,Đã bàn giao,Tp Hồ Chí Minh,1 phòng,45 m²,1 phòng,,Phường Bình Thuận
"Số 4, Số 4 Đường Đào Trí, Phường Phú Thuận, Quận 7, Tp Hồ Chí Minh",,Chung cư,Quận 7,Bắc,,Nam,32,Nội thất đầy đủ,2550000000,"38,64 triệu/m²",Giấy tờ khác,Chưa bàn giao,Tp Hồ Chí Minh,2 phòng,66 m²,2 phòng,,Phường Phú Thuận
"265-197, 265-197 Đường số 9A, Xã Bình Hưng, Huyện Bình Chánh, Tp Hồ Chí Minh",,Officetel,Huyện Bình Chánh,Nam,,Bắc,,Nội thất cao cấp,1950000000,"42,39 triệu/m²",Đang chờ sổ,Đã bàn giao,Tp Hồ Chí Minh,1 phòng,46 m²,1 phòng,,Xã Bình Hưng
"Đường Đào Trí, Phường Phú Thuận, Quận 7, Tp Hồ Chí Minh",,Chung cư,Quận 7,,,,,,1400000000,"29,17 triệu/m²",,Đã bàn giao,Tp Hồ Chí Minh,1 phòng,48 m²,1 phòng,,Phường Phú Thuận
"Đường Vũ Huy Tấn, Phường 3, Quận Bình Thạnh, Tp Hồ Chí Minh",,Chung cư,Quận Bình Thạnh,,,,,,2100000000,"38,89 triệu/m²",Đã có sổ,Đã bàn giao,Tp Hồ Chí Minh,2 phòng,54 m²,1 phòng,,Phường 3
"239 – 241 – 278, 239 – 241 – 278  Đường Hòa Bình, Phường Hiệp Tân, Quận Tân Phú, Tp Hồ Chí Minh",,Chung cư,Quận Tân Phú,,,,,Nội thất đầy đủ,2800000000,"43,08 triệu/m²",,Đã bàn giao,Tp Hồ Chí Minh,2 phòng,65 m²,2 phòng,,Phường Hiệp Tân
"Số 4, Số 4 Đường Đào Trí, Phường Phú Thuận, Quận 7, Tp Hồ Chí Minh",,Chung cư,Quận 7,,,,,,2300000000,"33,82 triệu/m²",Đang chờ sổ,Chưa bàn giao,Tp Hồ Chí Minh,2 phòng,68 m²,2 phòng,,Phường Phú Thuận
"Đường D7, Phường Phú Hữu, Quận 9, Hồ Chí Minh, Phường Phú Hữu, Quận 9, Tp Hồ Chí Minh",,Chung cư,Quận 9,Đông Bắc,B,,,Nội thất cao cấp,2010000000,"34,66 triệu/m²",Giấy tờ khác,Chưa bàn giao,Tp Hồ Chí Minh,1 phòng,58.18 m²,1 phòng,B.16.14  B.17.14,Phường Phú Hữu
"Đường Tên Lửa, Phường Bình Trị Đông B, Quận Bình Tân, Tp Hồ Chí Minh",,Chung cư,Quận Bình Tân,Đông Nam,Silver Moon,,24,Nội thất cao cấp,2200000000,"62,86 triệu/m²",Đang chờ sổ,Chưa bàn giao,Tp Hồ Chí Minh,1 phòng,35.98 m²,1 phòng,,Phường Bình Trị Đông B
"số 88, số 88 Đường N1, Phường Sơn Kỳ, Quận Tân Phú, Tp Hồ Chí Minh",,Chung cư,Quận Tân Phú,,,,,,2550000000,"24,29 triệu/m²",Đang chờ sổ,Đã bàn giao,Tp Hồ Chí Minh,3 phòng,105 m²,2 phòng,,Phường Sơn Kỳ
"Đường 15B, Phường Phú Mỹ, Quận 7, Tp Hồ Chí Minh",Căn góc,Chung cư,Quận 7,,B4,,16,,1860000000,"28,62 triệu/m²",Đã có sổ,Đã bàn giao,Tp Hồ Chí Minh,2 phòng,65 m²,2 phòng,23,Phường Phú Mỹ
"Đường D6, Phường Bình Chiểu, Quận Thủ Đức, Tp Hồ Chí Minh",,Chung cư,Quận Thủ Đức,,B,,,,1950000000,"32,5 triệu/m²",Đang chờ sổ,Đã bàn giao,Tp Hồ Chí Minh,2 phòng,60 m²,2 phòng,,Phường Bình Chiểu
"Đường 15B, Phường Phú Mỹ, Quận 7, Tp Hồ Chí Minh",,Chung cư,Quận 7,,,,,,1750000000,"19,44 triệu/m²",Giấy tờ khác,Đã bàn giao,Tp Hồ Chí Minh,2 phòng,90 m²,3 phòng,,Phường Phú Mỹ
"15A2, 15A2 Đường Nguyễn Hữu Thọ, Xã Phước Kiển, Huyện Nhà Bè, Tp Hồ Chí Minh",Căn góc,Chung cư,Huyện Nhà Bè,,,,,,2450000000,"33,56 triệu/m²",Đã có sổ,Đã bàn giao,Tp Hồ Chí Minh,2 phòng,73 m²,2 phòng,,Xã Phước Kiển
"Đường Phan Văn Trị, Phường 10, Quận Gò Vấp, Tp Hồ Chí Minh",,Chung cư,Quận Gò Vấp,Bắc,,Nam,,Hoàn thiện cơ bản,3530000000,"47,07 triệu/m²",Đã có sổ,Đã bàn giao,Tp Hồ Chí Minh,2 phòng,75 m²,2 phòng,,Phường 10
"Đường Võ Văn Kiệt, Phường 16, Quận 8, Tp Hồ Chí Minh",,Chung cư,Quận 8,,,,,Hoàn thiện cơ bản,2000000000,"30,77 triệu/m²",Đang chờ sổ,Đã bàn giao,Tp Hồ Chí Minh,2 phòng,65 m²,2 phòng,,Phường 16
"Đường Tạ Quang Bửu, Phường 5, Quận 8, Tp Hồ Chí Minh",,Chung cư,Quận 8,,,,8,,2550000000,"28,98 triệu/m²",Đã có sổ,Đã bàn giao,Tp Hồ Chí Minh,2 phòng,88 m²,3 phòng,,Phường 5
"Đường Trịnh Quang Nghị, Phường 7, Quận 8, Tp Hồ Chí Minh",,Chung cư,Quận 8,Nam,D,Đông Bắc,20,Hoàn thiện cơ bản,1600000000,"31,37 triệu/m²",Giấy tờ khác,Đã bàn giao,Tp Hồ Chí Minh,2 phòng,51.16 m²,1 phòng,D4,Phường 7
"Đường Nguyễn Xiển, Phường Long Thạnh Mỹ, Quận 9, Tp Hồ Chí Minh",,Chung cư,Quận 9,Tây Bắc,S3,,24,Nội thất đầy đủ,2150000000,"36,44 triệu/m²",Đang chờ sổ,Đã bàn giao,Tp Hồ Chí Minh,2 phòng,59 m²,1 phòng,,Phường Long Thạnh Mỹ
"Đường Nguyễn Văn Linh, Phường Tân Thuận Tây, Quận 7, Tp Hồ Chí Minh",,Chung cư,Quận 7,,,,,Nội thất đầy đủ,3600000000,"54,55 triệu/m²",Đang chờ sổ,Đã bàn giao,Tp Hồ Chí Minh,2 phòng,66 m²,2 phòng,,Phường Tân Thuận Tây
"36, 36 Đường Trịnh Đình Thảo, Phường Hòa Thạnh, Quận Tân Phú, Tp Hồ Chí Minh",,Chung cư,Quận Tân Phú,Tây Bắc,A,Đông Nam,16,Nội thất đầy đủ,2800000000,"35,9 triệu/m²",Đã có sổ,Đã bàn giao,Tp Hồ Chí Minh,3 phòng,78 m²,1 phòng,,Phường Hòa Thạnh
"Đường Liên Phường, Phường Phú Hữu, Quận 9, Tp Hồ Chí Minh",,Chung cư,Quận 9,,,,,,1600000000,32 triệu/m²,Đã có sổ,Đã bàn giao,Tp Hồ Chí Minh,2 phòng,50 m²,1 phòng,,Phường Phú Hữu
"212 Nguyễn Trãi, Phường Nguyễn Cư Trinh, Quận 1, Tp Hồ Chí Minh",,Chung cư,Quận 1,Đông,,Tây,5,Bàn giao thô,2500000000,"52,08 triệu/m²",Đã có sổ,Chưa bàn giao,Tp Hồ Chí Minh,2 phòng,48 m²,1 phòng,A1,Phường Nguyễn Cư Trinh
"Đường Võ Trường Toản, Phường Thảo Điền, Quận 2, Tp Hồ Chí Minh",,Chung cư,Quận 2,,,,,Hoàn thiện cơ bản,6000000000,"83,33 triệu/m²",Đang chờ sổ,Đã bàn giao,Tp Hồ Chí Minh,2 phòng,72 m²,2 phòng,,Phường Thảo Điền
"Đường 15B, Phường Phú Mỹ, Quận 7, Tp Hồ Chí Minh",,Chung cư,Quận 7,,B4,,,,1560000000,"32,5 triệu/m²",Đã có sổ,Đã bàn giao,Tp Hồ Chí Minh,1 phòng,48 m²,1 phòng,,Phường Phú Mỹ
"Đường Nguyễn Xiển, Phường Long Thạnh Mỹ, Quận 9, Tp Hồ Chí Minh",,Chung cư,Quận 9,Tây Bắc,,Đông Nam,,Hoàn thiện cơ bản,425000000,"7,08 triệu/m²",Đang chờ sổ,Đã bàn giao,Tp Hồ Chí Minh,2 phòng,60 m²,2 phòng,,Phường Long Thạnh Mỹ
"265-197, 265-197 Đường số 9A, Xã Bình Hưng, Huyện Bình Chánh, Tp Hồ Chí Minh",,Chung cư,Huyện Bình Chánh,Tây,,Đông,,Nội thất cao cấp,3280000000,"52,06 triệu/m²",Đang chờ sổ,Đã bàn giao,Tp Hồ Chí Minh,2 phòng,63.58 m²,2 phòng,,Xã Bình Hưng
"Đường Võ Văn Kiệt, Phường An Lạc, Quận Bình Tân, Tp Hồ Chí Minh",Căn góc,Chung cư,Quận Bình Tân,,,,,,2200000000,"39,29 triệu/m²",Đang chờ sổ,Đã bàn giao,Tp Hồ Chí Minh,2 phòng,56 m²,2 phòng,,Phường An Lạc
"Đường Nguyễn Hữu Thọ, Xã Phước Kiển, Huyện Nhà Bè, Tp Hồ Chí Minh",,Chung cư,Huyện Nhà Bè,Nam,,Đông,,,1780000000,"29,67 triệu/m²",,Đã bàn giao,Tp Hồ Chí Minh,2 phòng,60 m²,1 phòng,,Xã Phước Kiển
"Số 200, Số 200 đường 3/2, Phường 12, Quận 10, Tp Hồ Chí Minh",,Chung cư,Quận 10,,,,,,7400000000,"68,52 triệu/m²",,Chưa bàn giao,Tp Hồ Chí Minh,2 phòng,108 m²,2 phòng,,Phường 12
"Đường Nguyễn Xiển, Phường Long Thạnh Mỹ, Quận 9, Tp Hồ Chí Minh",,Chung cư,Quận 9,Đông Bắc,S8,,19,Hoàn thiện cơ bản,2918000000,"49,46 triệu/m²",Đang chờ sổ,Chưa bàn giao,Tp Hồ Chí Minh,2 phòng,59.1 m²,2 phòng,,Phường Long Thạnh Mỹ
"Đường Nguyễn Xiển, Phường Long Thạnh Mỹ, Quận 9, Tp Hồ Chí Minh",Căn góc,Chung cư,Quận 9,,"S6,7,8,9,10",,,Hoàn thiện cơ bản,420000000,"6,09 triệu/m²",Đang chờ sổ,Chưa bàn giao,Tp Hồ Chí Minh,2 phòng,69 m²,2 phòng,,Phường Long Thạnh Mỹ
"99, 99 Đường Bến Bình Đông, Phường 11, Quận 8, Tp Hồ Chí Minh",,Chung cư,Quận 8,,,,,,1980000000,"36,67 triệu/m²",,Đã bàn giao,Tp Hồ Chí Minh,2 phòng,54 m²,1 phòng,,Phường 11
"đường 23, Phường 12, Quận 6, Tp Hồ Chí Minh",,Chung cư,Quận 6,,,,,,2100000000,"32,81 triệu/m²",Đã có sổ,Đã bàn giao,Tp Hồ Chí Minh,1 phòng,64 m²,1 phòng,,Phường 12
"37, 37 Đường Nguyễn Văn Hưởng, Phường Thảo Điền, Quận 2, Tp Hồ Chí Minh",Căn góc,Chung cư,Quận 2,Đông Nam,,,,,7300000000,"41,01 triệu/m²",Đã có sổ,Đã bàn giao,Tp Hồ Chí Minh,4 phòng,178 m²,4 phòng,,Phường Thảo Điền
"Đường Nguyễn Hữu Thọ, Phường Tân Hưng, Quận 7, Tp Hồ Chí Minh",Căn góc,Chung cư,Quận 7,Bắc,A,Nam,12,Hoàn thiện cơ bản,5200000000,"45,61 triệu/m²",Đang chờ sổ,Đã bàn giao,Tp Hồ Chí Minh,3 phòng,114 m²,3 phòng,,Phường Tân Hưng
"Thống Nhất, Phường Linh Tây, Quận Thủ Đức, Tp Hồ Chí Minh",,Chung cư,Quận Thủ Đức,,,,,,700000000,"9,33 triệu/m²",,Chưa bàn giao,Tp Hồ Chí Minh,2 phòng,75 m²,2 phòng,,Phường Linh Tây
"Đường 15B, Phường Phú Mỹ, Quận 7, Tp Hồ Chí Minh",,Chung cư,Quận 7,Nam,,Tây,,,3500000000,"28,69 triệu/m²",,Đã bàn giao,Tp Hồ Chí Minh,3 phòng,122 m²,2 phòng,,Phường Phú Mỹ
"số 88, số 88 Đường N1, Phường Sơn Kỳ, Quận Tân Phú, Tp Hồ Chí Minh",,Chung cư,Quận Tân Phú,Tây Nam,,Đông Bắc,,Nội thất đầy đủ,3080000000,"48,89 triệu/m²",Đang chờ sổ,Đã bàn giao,Tp Hồ Chí Minh,2 phòng,63 m²,1 phòng,,Phường Sơn Kỳ
"Đường Phạm Văn Nghị, Phường Tân Phong, Quận 7, Tp Hồ Chí Minh",,Chung cư,Quận 7,,,,,,2600000000,"38,24 triệu/m²",,Đã bàn giao,Tp Hồ Chí Minh,2 phòng,68 m²,2 phòng,,Phường Tân Phong
"10, 10 Đường Mai Chí Thọ, Phường An Lợi Đông, Quận 2, Tp Hồ Chí Minh",,Chung cư,Quận 2,,,,,,6250000000,"71,02 triệu/m²",,Đã bàn giao,Tp Hồ Chí Minh,2 phòng,88 m²,2 phòng,,Phường An Lợi Đông
"336/20 Đường Nguyễn Văn Luông, Phường 12, Quận 6, Hồ Chí Minh, Phường 12, Quận 6, Tp Hồ Chí Minh",Căn góc,Chung cư,Quận 6,Nam,,Nam,8,Hoàn thiện cơ bản,2700000000,"43,55 triệu/m²",Đang chờ sổ,Đã bàn giao,Tp Hồ Chí Minh,2 phòng,62 m²,1 phòng,,Phường 12
"Đường Xa lộ Đại Hàn, Phường Tam Bình, Quận Thủ Đức, Tp Hồ Chí Minh",Căn góc,Chung cư,Quận Thủ Đức,Đông Nam,B,Tây Bắc,8,,5000000,96.153 đ/m²,Đã có sổ,Đã bàn giao,Tp Hồ Chí Minh,2 phòng,52 m²,2 phòng,B15,Phường Tam Bình
"Đường Nguyễn Lương Bằng, Phường Phú Mỹ, Quận 7, Tp Hồ Chí Minh",,Chung cư,Quận 7,,,,,Nội thất đầy đủ,1500000000,25 triệu/m²,Đã có sổ,Chưa bàn giao,Tp Hồ Chí Minh,2 phòng,60 m²,2 phòng,,Phường Phú Mỹ
"99, 99 Đường Bến Bình Đông, Phường 11, Quận 8, Tp Hồ Chí Minh",,Chung cư,Quận 8,,,,11,Nội thất đầy đủ,2150000000,"41,35 triệu/m²",Đang chờ sổ,Đã bàn giao,Tp Hồ Chí Minh,2 phòng,52 m²,1 phòng,,Phường 11
"Số 34-35, Số 34-35 Đường Bến Vân Đồn, Phường 12, Quận 4, Tp Hồ Chí Minh",,Chung cư,Quận 4,,,,,Nội thất đầy đủ,3000000000,75 triệu/m²,,Đã bàn giao,Tp Hồ Chí Minh,1 phòng,40 m²,1 phòng,,Phường 12
"số 32, số 32 đường Thủy Lợi, Phường Phước Long A, Quận 9, Tp Hồ Chí Minh",,Chung cư,Quận 9,,,,,Hoàn thiện cơ bản,2300000000,"32,86 triệu/m²",Đang chờ sổ,Đã bàn giao,Tp Hồ Chí Minh,2 phòng,70 m²,2 phòng,,Phường Phước Long A
"Đường Đào Trinh Nhất, Phường Linh Tây, Quận Thủ Đức, Tp Hồ Chí Minh",,Chung cư,Quận Thủ Đức,Tây Bắc,A,Đông Nam,18,,2750000000,"32,74 triệu/m²",,Đã bàn giao,Tp Hồ Chí Minh,2 phòng,84 m²,2 phòng,,Phường Linh Tây
"996, 996 Đường Tạ Quang Bửu, Phường 6, Quận 8, Tp Hồ Chí Minh",Căn góc,Chung cư,Quận 8,,,,,,2190000000,"35,32 triệu/m²",Đang chờ sổ,Chưa bàn giao,Tp Hồ Chí Minh,2 phòng,62 m²,1 phòng,,Phường 6
"96, Trần Đại Nghĩa, Phường Tân Tạo A, Quận Bình Tân, Tp Hồ Chí Minh",Căn góc,Chung cư,Quận Bình Tân,Tây Nam,Block B,Đông Nam,19,,1800000000,"29,03 triệu/m²",Đang chờ sổ,Đã bàn giao,Tp Hồ Chí Minh,2 phòng,62 m²,2 phòng,B19A,Phường Tân Tạo A
"262/13, 262/13 Đường Lũy Bán Bích, Phường Hòa Thạnh, Quận Tân Phú, Tp Hồ Chí Minh",Căn góc,Chung cư,Quận Tân Phú,,,,,Hoàn thiện cơ bản,2500000000,"33,33 triệu/m²",Đang chờ sổ,Đã bàn giao,Tp Hồ Chí Minh,2 phòng,75 m²,2 phòng,,Phường Hòa Thạnh
"Số 685, Số 685 Đường Âu Cơ, Phường Tân Thành, Quận Tân Phú, Tp Hồ Chí Minh",,Chung cư,Quận Tân Phú,,,,,,2700000000,"34,62 triệu/m²",,Đã bàn giao,Tp Hồ Chí Minh,2 phòng,78 m²,2 phòng,,Phường Tân Thành
"Đường Phạm Hữu Lầu, Phường Phú Mỹ, Quận 7, Tp Hồ Chí Minh",,Chung cư,Quận 7,Nam,A,Bắc,10,,2500000000,"31,25 triệu/m²",Đã có sổ,Đã bàn giao,Tp Hồ Chí Minh,2 phòng,80 m²,2 phòng,10,Phường Phú Mỹ
"số 8, số 8 Đường Hoàng Minh Giám, Phường 9, Quận Phú Nhuận, Tp Hồ Chí Minh",,Chung cư,Quận Phú Nhuận,,,,,,5200000000,"61,18 triệu/m²",,Đã bàn giao,Tp Hồ Chí Minh,2 phòng,85 m²,2 phòng,,Phường 9
"09, Đường Tên Lửa, Phường Bình Trị Đông B, Quận Bình Tân, Tp Hồ Chí Minh",,Chung cư,Quận Bình Tân,Đông Bắc,,Đông,,,3500000000,"53,85 triệu/m²",,Chưa bàn giao,Tp Hồ Chí Minh,2 phòng,65 m²,2 phòng,,Phường Bình Trị Đông B
"130-132, 130-132 Đường Hồng Hà, Phường 9, Quận Phú Nhuận, Tp Hồ Chí Minh",,Chung cư,Quận Phú Nhuận,Đông Nam,,,,,4700000000,"68,12 triệu/m²",,Đã bàn giao,Tp Hồ Chí Minh,2 phòng,69 m²,2 phòng,,Phường 9
"7A, 7A  đường Thoại Ngọc Hầu, Phường Hòa Thạnh, Quận Tân Phú, Tp Hồ Chí Minh",Căn góc,Chung cư,Quận Tân Phú,Đông Nam,a,Đông Nam,11,Nội thất cao cấp,3180000000,"51,29 triệu/m²",Đang chờ sổ,Đã bàn giao,Tp Hồ Chí Minh,2 phòng,62 m²,2 phòng,,Phường Hòa Thạnh
"217/8, Đường Nơ Trang Long, Phường 12, Quận Bình Thạnh, Tp Hồ Chí Minh",,Duplex,Quận Bình Thạnh,,,,,,900000000,"26,47 triệu/m²",,Chưa bàn giao,Tp Hồ Chí Minh,1 phòng,34.32 m²,1 phòng,,Phường 12
"Đường Nguyễn Lương Bằng, Phường Phú Mỹ, Quận 7, Tp Hồ Chí Minh",,Chung cư,Quận 7,,,,,,2999000000,"46,14 triệu/m²",Giấy tờ khác,Chưa bàn giao,Tp Hồ Chí Minh,2 phòng,65 m²,,,Phường Phú Mỹ
"Đường Nguyễn Hữu Thọ, Phường Tân Hưng, Quận 7, Tp Hồ Chí Minh",Căn góc,Chung cư,Quận 7,,,,,Nội thất cao cấp,4400000000,44 triệu/m²,Đã có sổ,Đã bàn giao,Tp Hồ Chí Minh,3 phòng,100 m²,2 phòng,,Phường Tân Hưng
"Đường Nguyễn Hữu Thọ, Xã Phước Kiển, Huyện Nhà Bè, Tp Hồ Chí Minh",,Chung cư,Huyện Nhà Bè,Đông Bắc,,Nam,,,2600000000,"21,49 triệu/m²",,Đã bàn giao,Tp Hồ Chí Minh,3 phòng,121 m²,2 phòng,,Xã Phước Kiển
"Đường Nguyễn Hữu Thọ, Xã Phước Kiển, Huyện Nhà Bè, Tp Hồ Chí Minh",Căn góc,Chung cư,Huyện Nhà Bè,,,,,,2600000000,"21,49 triệu/m²",Đã có sổ,Đã bàn giao,Tp Hồ Chí Minh,3 phòng,121 m²,2 phòng,,Xã Phước Kiển
"Đường Nguyễn Văn Linh, Xã Bình Hưng, Huyện Bình Chánh, Tp Hồ Chí Minh",,Chung cư,Huyện Bình Chánh,,,,,,2750000000,"38,19 triệu/m²",Đang chờ sổ,Đã bàn giao,Tp Hồ Chí Minh,2 phòng,72 m²,2 phòng,,Xã Bình Hưng
"217/8, Đường Nơ Trang Long, Phường 11, Quận Bình Thạnh, Tp Hồ Chí Minh",,Duplex,Quận Bình Thạnh,,,,5,Hoàn thiện cơ bản,900000000,"26,47 triệu/m²",Giấy tờ khác,Chưa bàn giao,Tp Hồ Chí Minh,1 phòng,34.32 m²,1 phòng,,Phường 11
"Đường Nguyễn Văn Linh, Xã Bình Hưng, Huyện Bình Chánh, Tp Hồ Chí Minh",,Chung cư,Huyện Bình Chánh,,,,,,2350000000,"41,96 triệu/m²",Đang chờ sổ,Đã bàn giao,Tp Hồ Chí Minh,2 phòng,56 m²,1 phòng,,Xã Bình Hưng
"C.05.01, Chung Cư Lovera Vista, Xã Phong Phú, Huyện Bình Chánh, Tp Hồ Chí Minh",,Chung cư,Huyện Bình Chánh,,C,,5,,2150000000,"35,83 triệu/m²",Đang chờ sổ,Chưa bàn giao,Tp Hồ Chí Minh,2 phòng,60 m²,2 phòng,C05.01,Xã Phong Phú
"119, 119 Đường Phổ Quang, Phường 9, Quận Phú Nhuận, Tp Hồ Chí Minh",Căn góc,Chung cư,Quận Phú Nhuận,,,,,,6300000000,"57,8 triệu/m²",,Đã bàn giao,Tp Hồ Chí Minh,3 phòng,109 m²,2 phòng,,Phường 9
"Đường số 1, Phường Trường Thọ, Quận Thủ Đức, Tp Hồ Chí Minh",,Chung cư,Quận Thủ Đức,,,,,,2150000000,"42,16 triệu/m²",,Đã bàn giao,Tp Hồ Chí Minh,1 phòng,51 m²,1 phòng,,Phường Trường Thọ
"38, 38 Phú Thuận, Phường Phú Mỹ, Quận 7, Tp Hồ Chí Minh",,Chung cư,Quận 7,,,,,Nội thất đầy đủ,4900000000,"40,83 triệu/m²",Đã có sổ,Đã bàn giao,Tp Hồ Chí Minh,3 phòng,120 m²,2 phòng,,Phường Phú Mỹ
"Đường Mai Chí Thọ, Phường An Phú, Quận 2, Tp Hồ Chí Minh",,Chung cư,Quận 2,,,,,,3190000000,"56,96 triệu/m²",Đang chờ sổ,Đã bàn giao,Tp Hồ Chí Minh,2 phòng,56 m²,1 phòng,,Phường An Phú
"Đường số 1, Phường Trường Thọ, Quận Thủ Đức, Tp Hồ Chí Minh",,Chung cư,Quận Thủ Đức,,,,,,2800000000,"41,79 triệu/m²",,Đã bàn giao,Tp Hồ Chí Minh,2 phòng,67 m²,2 phòng,,Phường Trường Thọ
"9A Đường Thạnh Xuân 13, Phường Thạnh Xuân, Quận 12, Hồ Chí Minh, Phường Thạnh Xuân, Quận 12, Tp Hồ Chí Minh",Căn góc,Chung cư,Quận 12,Đông Nam,2,Đông Nam,5,Nội thất cao cấp,1700000000,"21,52 triệu/m²",Đã có sổ,Đã bàn giao,Tp Hồ Chí Minh,3 phòng,79 m²,3 phòng,05-09,Phường Thạnh Xuân
"9, Đường Số 9A, Xã Bình Hưng, Huyện Bình Chánh, Tp Hồ Chí Minh",Căn góc,Chung cư,Huyện Bình Chánh,Đông,,Tây,9,,3000000000,"27,52 triệu/m²",Đang chờ sổ,Đã bàn giao,Tp Hồ Chí Minh,3 phòng,109 m²,2 phòng,,Xã Bình Hưng
"Đường Nguyễn Văn Linh, Phường 7, Quận 8, Tp Hồ Chí Minh",Căn góc,Chung cư,Quận 8,,,,,Nội thất cao cấp,2000000000,"26,67 triệu/m²",Giấy tờ khác,Chưa bàn giao,Tp Hồ Chí Minh,2 phòng,75 m²,2 phòng,,Phường 7
"Đường Xa Lộ Hà Nội, Phường An Phú, Quận 2, Tp Hồ Chí Minh",,Chung cư,Quận 2,Nam,B,Bắc,,Nội thất đầy đủ,4600000000,"65,71 triệu/m²",Đã có sổ,Đã bàn giao,Tp Hồ Chí Minh,2 phòng,70 m²,2 phòng,,Phường An Phú
"Đường Nguyễn Hữu Thọ, Xã Phước Kiển, Huyện Nhà Bè, Tp Hồ Chí Minh",,Chung cư,Huyện Nhà Bè,,,,,,1700000000,"28,33 triệu/m²",,Đã bàn giao,Tp Hồ Chí Minh,2 phòng,60 m²,1 phòng,,Xã Phước Kiển
"Đường Nguyễn Văn Linh, Xã Phong Phú, Huyện Bình Chánh, Tp Hồ Chí Minh",Căn góc,Chung cư,Huyện Bình Chánh,,,,,Nội thất đầy đủ,2350000000,"21,96 triệu/m²",Đã có sổ,Đã bàn giao,Tp Hồ Chí Minh,3 phòng,107 m²,2 phòng,,Xã Phong Phú
"Đường Võ Văn Kiệt, Phường An Lạc, Quận Bình Tân, Tp Hồ Chí Minh",,Chung cư,Quận Bình Tân,,,,,Hoàn thiện cơ bản,2100000000,"37,5 triệu/m²",Đang chờ sổ,Chưa bàn giao,Tp Hồ Chí Minh,2 phòng,56 m²,1 phòng,,Phường An Lạc
"số 8, số 8 Đường Hoàng Minh Giám, Phường 9, Quận Phú Nhuận, Tp Hồ Chí Minh",,Chung cư,Quận Phú Nhuận,,,,,,5570000000,"63,3 triệu/m²",Đang chờ sổ,Đã bàn giao,Tp Hồ Chí Minh,3 phòng,88 m²,2 phòng,,Phường 9
