city,date,direction,district,floors,front_road,id,length,price,property_legal_document,rooms,size,type_adv,type_real_estate,ward,width
Bình Dương,07/11/2021,_,Thành phố Thuận An,38,---,8585139,---, 32 triệu / m,---,1, 36 m,Cần bán,Căn hộ chung cư,Phường Thuận Giao,---
Bình Dương,07/11/2021,_,Thành phố Thủ Dầu Một,2,7m,7843462,17m," 5,6 tỷ ",Giấy tờ hợp lệ,4, 102 m,Cần bán,"Biệt thự, nhà liền kề",Phường Phú Mỹ,6m
Bình Dương,07/11/2021,Đông Bắc,Thành phố Dĩ An,19,20m,3968682,8m, 950 triệu ,Giấy phép XD,1, 35 m,Cần bán,Căn hộ chung cư,Phường Đông Hòa,5m
Bình Dương,07/11/2021,_,Thị xã Bến Cát,---,24m,9150139,103m, 23 tỷ ,Sổ hồng/ Sổ đỏ,---, 1.766 m,Cần bán,Mặt bằng,Xã An Tây,17m
Bình Dương,07/11/2021,_,Thành phố Thuận An,---,6m,6022958,15m," 1,8 tỷ ",Sổ hồng/ Sổ đỏ,3, 74 m,Cần bán,Nhà trong hẻm,Phường Bình Nhâm,5m
Bình Dương,07/11/2021,_,Thành phố Dĩ An,19,13m,9148319,20m," 1,8 tỷ ",Sổ hồng/ Sổ đỏ,1, 100 m,Cần bán,Căn hộ chung cư,Phường Đông Hòa,5m
Bình Dương,07/11/2021,_,Thành phố Dĩ An,2,13m,8551363,20m," 4,5 tỷ ",Sổ hồng/ Sổ đỏ,3, 80 m,Cần bán,"Biệt thự, nhà liền kề",Phường Tân Đông Hiệp,4m
Bình Dương,07/11/2021,_,Thành phố Thuận An,1,6m,6076189,11m," 1,75 tỷ ",Sổ hồng/ Sổ đỏ,3, 54 m,Cần bán,Nhà trong hẻm,Phường Bình Nhâm,5m
Bình Dương,07/11/2021,_,Thành phố Thuận An,---,4m,5293018,15m," 1,85 tỷ ",Sổ hồng/ Sổ đỏ,2, 56 m,Cần bán,Nhà trong hẻm,Phường Bình Hòa,4m
Bình Dương,07/11/2021,_,Thành phố Thuận An,---,6m,5356546,26m," 2,4 tỷ ",Sổ hồng/ Sổ đỏ,---, 160 m,Cần bán,"Đất thổ cư, đất ở",Phường Lái Thiêu,6m
Bình Dương,07/11/2021,_,Thành phố Thuận An,---,16m,6165056,50m, 13 tỷ ,Sổ hồng/ Sổ đỏ,3, 500 m,Cần bán,Nhà mặt tiền,Phường Bình Hòa,10m
Bình Dương,07/11/2021,_,Thành phố Thuận An,38,---,8584946,---, 32 triệu / m,---,2, 69 m,Cần bán,Căn hộ chung cư,Phường Thuận Giao,---
Bình Dương,07/11/2021,_,Thành phố Thủ Dầu Một,1,6m,7053112,18m," 4,79 tỷ ",Sổ hồng/ Sổ đỏ,3, 108 m,Cần bán,Nhà mặt tiền,Phường Phú Lợi,6m
Bình Dương,07/11/2021,_,Thành phố Thuận An,1,7m,8240049,14m," 3,2 tỷ ",Sổ hồng/ Sổ đỏ,3, 71 m,Cần bán,Nhà trong hẻm,Phường Bình Hòa,5m
Bình Dương,07/11/2021,_,Thành phố Thủ Dầu Một,---,5m,6750431,35m, 5 tỷ ,Sổ hồng/ Sổ đỏ,---, 180 m,Cần bán,"Đất thổ cư, đất ở",Phường Phú Hòa,5m
Bình Dương,07/11/2021,_,Thị xã Bến Cát,---,16m,9326911,30m," 1,45 tỷ ",Sổ hồng/ Sổ đỏ,---, 150 m,Cần bán,"Phòng trọ, nhà trọ",Phường Chánh Phú Hòa,5m
Bình Dương,07/11/2021,Đông,Thị xã Bến Cát,1,16m,9326835,30m," 2,25 tỷ ",Sổ hồng/ Sổ đỏ,6, 150 m,Cần bán,Nhà mặt tiền,Phường Thới Hòa,5m
Bình Dương,07/11/2021,_,Thị xã Tân Uyên,---,15m,4176698,20m," 1,17 tỷ ",---,---, 100 m,Cần bán,"Đất nền, liền kề, đất dự án",Xã Hội Nghĩa,5m
Bình Dương,07/11/2021,_,Thành phố Dĩ An,---,8m,6158719,30m, 7 tỷ ,---,14, 304 m,Cần bán,Nhà mặt tiền,Phường Tân Đông Hiệp,10m
Bình Dương,07/11/2021,_,Thành phố Dĩ An,---,16m,551284,20m," 2,65 tỷ ",Sổ hồng/ Sổ đỏ,---, 97 m,Cần bán,"Đất nền, liền kề, đất dự án", Phường Bình An,5m
Bình Dương,07/11/2021,_,Thành phố Dĩ An,---,32m,7038273,33m," 4,1 tỷ ",---,---, 100 m,Cần bán,"Đất nền, liền kề, đất dự án",Phường Bình An,"5,5m"
Bình Dương,07/11/2021,_,Thị xã Bến Cát,---,20m,8578154,30m," 1,54 tỷ ",Sổ hồng/ Sổ đỏ,---, 300 m,Cần bán,"Đất nền, liền kề, đất dự án",Phường Thới Hòa,10m
Bình Dương,07/11/2021,_,Thành phố Dĩ An,4,20m,8575003,---," 12,5 tỷ ",Sổ hồng/ Sổ đỏ,6, 247 m,Cần bán,"Biệt thự, nhà liền kề",Phường Bình An,---
Bình Dương,07/11/2021,_,Thị xã Bến Cát,18,---,8588416,---, 950 triệu ,---,2, 70 m,Cần bán,Căn hộ chung cư,Phường Tân Định,---
Bình Dương,07/11/2021,_,Thị xã Bến Cát,18,---,9188563,---, 1 tỷ ,---,2, 70 m,Cần bán,Căn hộ chung cư,Phường Tân Định,---
Bình Dương,07/11/2021,Đông Nam,Thành phố Thuận An,---,---,7789307,---," 1,815 tỷ ",Giấy phép XD,2, 59 m,Cần bán,Căn hộ chung cư,Phường Vĩnh Phú,---
Bình Dương,07/11/2021,_,Thành phố Thuận An,---,20m,7482905,---, 31 triệu / m,Giấy tờ hợp lệ,3, 60 m,Cần bán,Căn hộ chung cư,Phường Vĩnh Phú,---
Bình Dương,07/11/2021,_,Thị xã Bến Cát,1,16m,9327008,39m," 1,55 tỷ ",Sổ hồng/ Sổ đỏ,14, 390 m,Cần bán,"Phòng trọ, nhà trọ",Phường Hòa Lợi,10m
Bình Dương,07/11/2021,_,Thành phố Thuận An,---,16m,5780319,30m," 8,5 tỷ ",Sổ hồng/ Sổ đỏ,5, 145 m,Cần bán,Nhà mặt tiền,Phường Bình Hòa,5m
Bình Dương,07/11/2021,_,Thành phố Thuận An,---,6m,6030612,23m," 2,58 tỷ ",Sổ hồng/ Sổ đỏ,8, 119 m,Cần bán,Nhà trong hẻm,Phường Bình Hòa,5m
Bình Dương,07/11/2021,Đông,Thị xã Tân Uyên,---,16m,8111378,30m," 1,75 tỷ ",Sổ hồng/ Sổ đỏ,---, 300 m,Cần bán,"Phòng trọ, nhà trọ",Phường Tân Hiệp,10m
Bình Dương,07/11/2021,Đông,Thị xã Bến Cát,---,16m,8111828,30m," 1,6 tỷ ",Sổ hồng/ Sổ đỏ,---, 300 m,Cần bán,"Phòng trọ, nhà trọ",Phường Thới Hòa,10m
Bình Dương,07/11/2021,Đông Nam,Thành phố Dĩ An,---,16m,8113013,30m,"1,8 tỷ",Sổ hồng/ Sổ đỏ,---,300,Cần bán,"Phòng trọ, nhà trọ",Phường An Bình,10m
Bình Dương,07/11/2021,Đông Bắc,Thành phố Thủ Dầu Một,---,16m,8113209,30m," 1,2 tỷ ",Sổ hồng/ Sổ đỏ,---, 300 m,Cần bán,"Phòng trọ, nhà trọ",Phường Phú Mỹ,10m
Bình Dương,07/11/2021,_,Thành phố Thuận An,1,25m,9165274,"8,5m", 900 triệu ,Sổ hồng/ Sổ đỏ,1, 33 m,Cần bán,Căn hộ chung cư,Phường Thuận Giao,4m
Bình Dương,07/11/2021,_,Thị xã Tân Uyên,---,8m,9233610,100m, Thỏa thuận,Sổ hồng/ Sổ đỏ,---, 22.000 m,Cần bán,"Kho, xưởng",Xã Vĩnh Tân,100m
Bình Dương,07/11/2021,_,Thị xã Tân Uyên,---,7m,9266369,42m," 4,1 tỷ ",Sổ hồng/ Sổ đỏ,---, 400 m,Cần bán,"Đất thổ cư, đất ở",Phường Khánh Bình,10m
Bình Dương,07/11/2021,_,Thị xã Tân Uyên,---,6m,9271825,45m," 5,1 tỷ ",Sổ hồng/ Sổ đỏ,---, 636 m,Cần bán,"Đất thổ cư, đất ở",Phường Khánh Bình,15m
Bình Dương,07/11/2021,_,Thị xã Tân Uyên,---,8m,9223821,50m, 3 triệu / m,Sổ hồng/ Sổ đỏ,---, 5.041 m,Cần bán,"Đất nông, lâm nghiệp",Phường Tân Hiệp,38m
Bình Dương,07/11/2021,_,Thành phố Thuận An,---,8m,7166715,20m," 3,2 tỷ ",---,---, 135 m,Cần bán,Nhà trong hẻm,Phường Bình Hòa,7m
Bình Dương,07/11/2021,_,Thành phố Thuận An,---,7m,9114423,30m," 6,4 tỷ ",Sổ hồng/ Sổ đỏ,---, 300 m,Cần bán,"Đất thổ cư, đất ở",Phường An Phú,10m
Bình Dương,07/11/2021,_,Thị xã Tân Uyên,---,7m,9114407,77m, 11 tỷ ,Sổ hồng/ Sổ đỏ,---, 1.500 m,Cần bán,"Đất thổ cư, đất ở",Phường Thái Hòa,23m
Bình Dương,07/11/2021,Tây Nam,Thành phố Thuận An,---,7m,9094775,39m," 6,3 tỷ ",Sổ hồng/ Sổ đỏ,2, 234 m,Cần bán,Nhà mặt tiền,Phường An Phú,6m
Bình Dương,07/11/2021,_,Thị xã Tân Uyên,---,7m,9274718,140m, 46 tỷ ,Sổ hồng/ Sổ đỏ,---, 14.283 m,Cần bán,"Đất nông, lâm nghiệp",Xã Hội Nghĩa,90m
Bình Dương,07/11/2021,_,Thành phố Dĩ An,---,10m,9193624,100m, 11 triệu / m,Sổ hồng/ Sổ đỏ,---, 7.000 m,Cần bán,"Đất thổ cư, đất ở",Phường Tân Bình,60m
Bình Dương,07/11/2021,_,Thành phố Thuận An,---,7m,9201536,60m," 5,5 tỷ ",Sổ hồng/ Sổ đỏ,---, 360 m,Cần bán,"Phòng trọ, nhà trọ",Phường Bình Chuẩn,6m
Bình Dương,07/11/2021,_,Thành phố Thuận An,1,7m,9201498,11m," 2,2 tỷ ",Sổ hồng/ Sổ đỏ,2, 52 m,Cần bán,Nhà trong hẻm,Phường An Phú,5m
Bình Dương,07/11/2021,_,Thành phố Thuận An,---,6m,9207802,40m," 10,4 tỷ ",Sổ hồng/ Sổ đỏ,---, 608 m,Cần bán,"Phòng trọ, nhà trọ",Phường Bình Chuẩn,15m
Bình Dương,07/11/2021,_,Thành phố Thuận An,---,6m,6233476,13m," 1,95 tỷ ",Sổ hồng/ Sổ đỏ,---, 65 m,Cần bán,"Đất thổ cư, đất ở",Phường Vĩnh Phú,5m
Bình Dương,07/11/2021,_,Thành phố Dĩ An,9,20m,9075610,12m," 1,55 tỷ ",Sổ hồng/ Sổ đỏ,1, 57 m,Cần bán,Căn hộ chung cư,Phường Đông Hòa,5m
Bình Dương,07/11/2021,_,Thành phố Thuận An,---,10m,9178479,100m, 280 triệu / m,Sổ hồng/ Sổ đỏ,---, 5.300 m,Cần bán,"Kho, xưởng",Phường Bình Chuẩn,53m
Bình Dương,07/11/2021,_,Thành phố Thuận An,---,24m,8757906,60m, 3 triệu / m,Sổ hồng/ Sổ đỏ,---, 6.000 m,Cần bán,Mặt bằng,Phường Thuận Giao,100m
Bình Dương,07/11/2021,_,Thị xã Tân Uyên,---,7m,9207359,42m," 6,2 tỷ ",Sổ hồng/ Sổ đỏ,---, 420 m,Cần bán,"Đất thổ cư, đất ở",Phường Tân Phước Khánh,10m
Bình Dương,07/11/2021,_,Thị xã Tân Uyên,---,12m,8400360,30m," 5,8 tỷ ",Sổ hồng/ Sổ đỏ,---, 360 m,Cần bán,"Đất thổ cư, đất ở",Phường Thái Hòa,12m
Bình Dương,07/11/2021,_,Thành phố Thuận An,---,24m,8299751,28m, 45 tỷ ,Sổ hồng/ Sổ đỏ,---, 320 m,Cần bán,Mặt bằng,Phường Lái Thiêu,12m
Bình Dương,07/11/2021,_,Thành phố Thuận An,---,8m,8282920,30m," 7,7 tỷ ",Sổ hồng/ Sổ đỏ,---, 300 m,Cần bán,"Phòng trọ, nhà trọ",Phường An Phú,10m
Bình Dương,07/11/2021,Tây,Huyện Bắc Tân Uyên,---,18m,8278100,130m, Thỏa thuận,---,---, 15.800 m,Cần bán,"Kho, xưởng",Xã Đất Cuốc,120m
Bình Dương,07/11/2021,_,Thành phố Dĩ An,---,7m,8261597,120m, 15 tỷ ,Sổ hồng/ Sổ đỏ,---, 1.326 m,Cần bán,"Đất nông, lâm nghiệp",Phường Dĩ An,11m
Bình Dương,07/11/2021,_,Thành phố Thuận An,---,8m,8154651,125m, 100 tỷ ,Sổ hồng/ Sổ đỏ,---, 7.487 m,Cần bán,"Kho, xưởng",Phường An Phú,60m
Bình Dương,07/11/2021,_,Thị xã Tân Uyên,---,7m,8175059,100m, 40 tỷ ,Sổ hồng/ Sổ đỏ,---, 13.000 m,Cần bán,"Đất nông, lâm nghiệp",Xã Tân Vĩnh Hiệp,130m
Bình Dương,07/11/2021,_,Thị xã Tân Uyên,---,7m,8173454,100m, 25 tỷ ,Sổ hồng/ Sổ đỏ,---, 9.886 m,Cần bán,"Đất nông, lâm nghiệp",Phường Tân Hiệp,100m
Bình Dương,07/11/2021,_,Thành phố Dĩ An,---,8m,8507535,30m," 17,5 tỷ ",Sổ hồng/ Sổ đỏ,---, 800 m,Cần bán,"Kho, xưởng",Phường Tân Bình,15m
Bình Dương,07/11/2021,_,Thành phố Thuận An,2,8m,8472713,30m, 26 tỷ ,Sổ hồng/ Sổ đỏ,2, 377 m,Cần bán,Nhà mặt tiền,Phường An Phú,15m
Bình Dương,07/11/2021,_,Thị xã Bến Cát,---,14m,8462098,210m," 2,5 triệu / m",Sổ hồng/ Sổ đỏ,---, 21.000 m,Cần bán,"Đất nông, lâm nghiệp",Phường Chánh Phú Hòa,100m
Bình Dương,07/11/2021,_,Thành phố Dĩ An,---,32m,8470891,18m," 3,48 tỷ ",Sổ hồng/ Sổ đỏ,---, 141 m,Cần bán,"Đất nền, liền kề, đất dự án",Phường Bình An,"7,5m"
Bình Dương,07/11/2021,_,Thành phố Thuận An,---,10m,8409281,55m, 15 tỷ ,Sổ hồng/ Sổ đỏ,---, 458 m,Cần bán,Mặt bằng,Phường An Phú,9m
Bình Dương,07/11/2021,_,Thành phố Dĩ An,---,7m,9333893,50m, 14 tỷ / m,Sổ hồng/ Sổ đỏ,---, 1.072 m,Cần bán,"Kho, xưởng",Phường Tân Bình,30m
Bình Dương,07/11/2021,Đông Nam,Thành phố Thuận An,1,21m,9241279,12m, 3 tỷ ,Sổ hồng/ Sổ đỏ,2, 62 m,Cần bán,Nhà mặt tiền,Phường An Phú,5m
Bình Dương,07/11/2021,_,Thị xã Tân Uyên,---,6m,9258415,42m," 6,2 tỷ ",Sổ hồng/ Sổ đỏ,---, 420 m,Cần bán,"Đất thổ cư, đất ở",Phường Tân Phước Khánh,10m
Bình Dương,07/11/2021,_,Thành phố Thuận An,1,5m,9258399,50m, 12 tỷ ,Sổ hồng/ Sổ đỏ,2, 504 m,Cần bán,"Phòng trọ, nhà trọ",Phường Bình Chuẩn,10m
Bình Dương,07/11/2021,_,Huyện Bàu Bàng,---,18m,7811609,72m, 350 triệu ,Sổ hồng/ Sổ đỏ,---, 1.100 m,Cần bán,"Đất nền, liền kề, đất dự án",Thị Trấn Bàu Bàng,18m
Bình Dương,07/11/2021,_,Thành phố Thuận An,1,25m,9033150,"10,25m", 900 triệu ,Sổ hồng/ Sổ đỏ,1, 42 m,Cần bán,Căn hộ chung cư,Phường Thuận Giao,4m
Bình Dương,07/11/2021,_,Huyện Bàu Bàng,---,12m,8543749,110m, 920 triệu ,Sổ hồng/ Sổ đỏ,---, 11.000 m,Cần bán,"Đất nông, lâm nghiệp",Xã Hưng Hòa,90m
Bình Dương,07/11/2021,_,Huyện Phú Giáo,---,18m,8842540,67m, 400 triệu ,Sổ hồng/ Sổ đỏ,---, 1.300 m,Cần bán,"Đất nông, lâm nghiệp",Xã Tân Hiệp,18m
Bình Dương,07/11/2021,_,Huyện Dầu Tiếng,---,12m,8658191,93m, 460 triệu ,Sổ hồng/ Sổ đỏ,---, 2.500 m,Cần bán,"Đất thổ cư, đất ở",Thị trấn Dầu Tiếng,26m
Bình Dương,07/11/2021,_,Thị xã Bến Cát,---,24m,9207776,140m, 27 tỷ ,Sổ hồng/ Sổ đỏ,---, 5.670 m,Cần bán,Mặt bằng,Phường Chánh Phú Hòa,40m
Bình Dương,07/11/2021,_,Huyện Phú Giáo,---,12m,8682179,58m, 310 triệu ,Sổ hồng/ Sổ đỏ,---, 1.200 m,Cần bán,"Đất thổ cư, đất ở",Thị trấn Phước Vĩnh,21m
Bình Dương,07/11/2021,_,Huyện Phú Giáo,---,12m,8706956,84m, 430 triệu ,Sổ hồng/ Sổ đỏ,---, 3.500 m,Cần bán,"Đất thổ cư, đất ở",Xã Phước Hòa,39m
Bình Dương,07/11/2021,_,Huyện Phú Giáo,---,16m,8751037,84m, 445 triệu ,Sổ hồng/ Sổ đỏ,---, 3.800 m,Cần bán,"Đất nông, lâm nghiệp",Xã Phước Sang,48m
Bình Dương,07/11/2021,_,Huyện Bàu Bàng,---,24m,8566169,312m, Thỏa thuận,Sổ hồng/ Sổ đỏ,---, 20.000 m,Cần bán,"Kho, xưởng",Xã Lai Hưng,64m
Bình Dương,07/11/2021,_,Thành phố Dĩ An,---,12m,9310019,18m," 4,6 tỷ ",Sổ hồng/ Sổ đỏ,---, 170 m,Cần bán,"Đất thổ cư, đất ở",Phường Tân Bình,6m
Bình Dương,07/11/2021,_,Thị xã Bến Cát,1,16m,4848740,---," 5,1 tỷ ",Sổ hồng/ Sổ đỏ,2, 300 m,Cần bán,Nhà mặt tiền,Phường Thới Hòa,---
Bình Dương,07/11/2021,_,Thị xã Bến Cát,---,16m,9295550,30m, 900 triệu ,Sổ hồng/ Sổ đỏ,---, 500 m,Cần bán,"Phòng trọ, nhà trọ",Phường Thới Hòa,20m
Bình Dương,07/11/2021,_,Thị xã Bến Cát,---,16m,9326604,30m," 1,85 tỷ ",Sổ hồng/ Sổ đỏ,---, 150 m,Cần bán,"Đất nền, liền kề, đất dự án",Phường Thới Hòa,10m
Bình Dương,07/11/2021,_,Thị xã Bến Cát,1,16m,9326501,30m, 450 triệu ,Sổ hồng/ Sổ đỏ,16, 450 m,Cần bán,"Phòng trọ, nhà trọ",Phường Thới Hòa,15m
Bình Dương,07/11/2021,_,Thị xã Bến Cát,1,16m,9326426,30m, 450 triệu ,Sổ hồng/ Sổ đỏ,14, 450 m,Cần bán,"Phòng trọ, nhà trọ",Phường Mỹ Phước,15m
Bình Dương,07/11/2021,_,Thị xã Bến Cát,1,16m,9327238,30m," 1,25 tỷ ",Sổ hồng/ Sổ đỏ,2, 150 m,Cần bán,Nhà mặt tiền,Phường Mỹ Phước,5m
Bình Dương,07/11/2021,_,Huyện Bàu Bàng,---,16m,8398070,100m, 820 triệu ,Sổ hồng/ Sổ đỏ,---, 6.200 m,Cần bán,"Đất thổ cư, đất ở",Xã Trừ Văn Thố,62m
Bình Dương,07/11/2021,_,Thị xã Bến Cát,---,18m,8655913,77m, 410 triệu ,Sổ hồng/ Sổ đỏ,---, 3.000 m,Cần bán,"Đất nền, liền kề, đất dự án",Phường Mỹ Phước,40m
Bình Dương,07/11/2021,_,Thành phố Thuận An,---,8m,9120015,30m," 3,6 tỷ ",Sổ hồng/ Sổ đỏ,---, 150 m,Cần bán,"Đất thổ cư, đất ở",Phường Thuận Giao,5m
Bình Dương,07/11/2021,_,Huyện Bàu Bàng,---,12m,8784951,85m, 405 triệu ,Sổ hồng/ Sổ đỏ,---, 3.300 m,Cần bán,"Đất thổ cư, đất ở",Xã Cây Trường II,40m
Bình Dương,07/11/2021,_,Thành phố Dĩ An,---,8m,8257108,12m," 2,52 tỷ ",Sổ hồng/ Sổ đỏ,---, 62 m,Cần bán,"Đất thổ cư, đất ở",Phường Tân Đông Hiệp,"5,2m"
Bình Dương,08/11/2021,Nam,Thị xã Bến Cát,---,16m,8552690,30m," 1,7 tỷ ",Sổ hồng/ Sổ đỏ,---, 300 m,Cần bán,"Đất thổ cư, đất ở",Phường Thới Hòa,10m
Bình Dương,07/11/2021,_,Huyện Phú Giáo,---,16m,8757600,92m, 345 triệu ,Sổ hồng/ Sổ đỏ,---, 3.000 m,Cần bán,"Đất nông, lâm nghiệp",Xã Tân Hiệp,36m
Bình Dương,07/11/2021,Đông,Thị xã Bến Cát,1,16m,9326679,30m," 1,55 tỷ ",Sổ hồng/ Sổ đỏ,10, 150 m,Cần bán,"Đất thổ cư, đất ở",Phường Thới Hòa,5m
Bình Dương,08/11/2021,_,Thị xã Bến Cát,---,16m,7356837,50m, 520 triệu ,Sổ hồng/ Sổ đỏ,---, 1.000 m,Cần bán,"Đất thổ cư, đất ở",Xã Cây Trường II,20m
Bình Dương,08/11/2021,_,Thành phố Thuận An,---,8m,9334463,140m, 68 tỷ ,Sổ hồng/ Sổ đỏ,---, 8.556 m,Cần bán,"Kho, xưởng",Phường An Phú,60m
Bình Dương,08/11/2021,_,Thành phố Dĩ An,---,8m,9334669,100m, 120 tỷ ,---,---, 10.000 m,Cần bán,"Kho, xưởng", Phường An Bình,120m
Bình Dương,07/11/2021,_,Huyện Bắc Tân Uyên,---,7m,9193822,70m, 12 tỷ ,Sổ hồng/ Sổ đỏ,---, 13.222 m,Cần bán,"Đất nông, lâm nghiệp",Xã Thường Tân,50m
Bình Dương,08/11/2021,Nam,Thành phố Thủ Dầu Một,---,16m,9198217,30m," 1,8 tỷ ",Sổ hồng/ Sổ đỏ,---, 300 m,Cần bán,"Phòng trọ, nhà trọ",Phường Định Hòa,10m
Bình Dương,08/11/2021,_,Thị xã Bến Cát,---,12m,9334164,---," 5,5 triệu / m",Sổ hồng/ Sổ đỏ,---, 20.548 m,Cần bán,"Kho, xưởng",Phường Hòa Lợi,---
Bình Dương,08/11/2021,_,Thành phố Thuận An,1,20m,9200444,---, 900 triệu ,Giấy tờ hợp lệ,2, 60 m,Cần bán,Căn hộ chung cư,Phường Thuận Giao,---
Bình Dương,07/11/2021,_,Huyện Bàu Bàng,---,8m,9114633,60m, 18 tỷ ,Sổ hồng/ Sổ đỏ,---, 12.200 m,Cần bán,"Đất nông, lâm nghiệp",Xã Long Nguyên,34m
Bình Dương,08/11/2021,_,Huyện Bàu Bàng,---,25m,7238217,35m, 1 tỷ ,Sổ hồng/ Sổ đỏ,---, 350 m,Cần bán,"Đất thổ cư, đất ở",Xã Trừ Văn Thố,10m
Bình Dương,08/11/2021,_,Thành phố Thuận An,29,---,9331727,---," 999,999 triệu ",---,1, 33 m,Cần bán,Căn hộ chung cư,Phường Thuận Giao,---
Bình Dương,08/11/2021,Đông Bắc,Huyện Dầu Tiếng,---,10m,9191825,33m, 850 triệu ,Sổ hồng/ Sổ đỏ,---, 165 m,Cần bán,"Đất thổ cư, đất ở", Xã Long Tân,5m
Bình Dương,08/11/2021,Đông Bắc,Thị xã Bến Cát,---,5m,8320357,20m," 1,1 tỷ ",Sổ hồng/ Sổ đỏ,1, 100 m,Cần bán,Nhà trong hẻm,Phường Hòa Lợi,5m
Bình Dương,08/11/2021,_,Thành phố Thủ Dầu Một,---,8m,5824804,26m, 950 triệu ,Sổ hồng/ Sổ đỏ,---, 130 m,Cần bán,"Đất nền, liền kề, đất dự án",Phường Phú Mỹ,5m
Bình Dương,08/11/2021,_,Thị xã Bến Cát,---,10m,4714404,---," 3,5 tỷ ",Sổ hồng/ Sổ đỏ,---, 10.000 m,Cần bán,"Đất nông, lâm nghiệp",Xã Phú An,---
Bình Dương,08/11/2021,Tây Bắc,Huyện Dầu Tiếng,---,6m,9185664,130m, 680 triệu ,Sổ hồng/ Sổ đỏ,---, 1.040 m,Cần bán,"Đất nông, lâm nghiệp", Xã Định Thành,8m
Bình Dương,08/11/2021,_,Thành phố Thuận An,---,000m,8875538,000m, 64 tỷ ,Sổ hồng/ Sổ đỏ,---, 4.000 m,Cần bán,"Kho, xưởng",Phường An Phú,---
Bình Dương,08/11/2021,_,Thành phố Dĩ An,---,000m,8771118,000m, 120 tỷ ,---,---, 10.000 m,Cần bán,"Kho, xưởng",Phường An Bình,---
Bình Dương,08/11/2021,_,Huyện Bắc Tân Uyên,---,20m,9209815,---, 110 tỷ ,---,---, 11.000 m,Cần bán,"Đất nông, lâm nghiệp", Xã Bình Mỹ,---
Bình Dương,08/11/2021,_,Thành phố Thuận An,---,20m,9175199,---, 900 triệu ,Sổ hồng/ Sổ đỏ,2, 90 m,Cần bán,Căn hộ chung cư,Phường Thuận Giao,---
Bình Dương,08/11/2021,_,Thành phố Dĩ An,19,16m,8736639,---, 975 triệu ,Sổ hồng/ Sổ đỏ,2, 65 m,Cần bán,Căn hộ chung cư,Phường Đông Hòa,---
Bình Dương,08/11/2021,_,Thành phố Thuận An,29,---,9322834,---," 999,999 triệu ",Sổ hồng/ Sổ đỏ,1, 33 m,Cần bán,Căn hộ chung cư,Phường Thuận Giao,---
Bình Dương,08/11/2021,_,Thị xã Bến Cát,---,12m,9334443,134m," 32,5 tỷ ",---,---, 8.011 m,Cần bán,"Kho, xưởng",Xã An Điền,60m
Bình Dương,08/11/2021,_,Thành phố Dĩ An,---,18m,9334548,200m, 12 triệu / m,Sổ hồng/ Sổ đỏ,---, 10.000 m,Cần bán,"Kho, xưởng",Phường Dĩ An,50m
Bình Dương,08/11/2021,_,Thành phố Thuận An,22,13m,9030200,10m, 225 triệu ,Sổ hồng/ Sổ đỏ,1, 40 m,Cần bán,Căn hộ chung cư,Phường Thuận Giao,4m
Bình Dương,08/11/2021,Đông,Thành phố Thủ Dầu Một,1,20m,3815442,20m, 8 tỷ ,Sổ hồng/ Sổ đỏ,4, 100 m,Cần bán,Nhà mặt tiền,Phường Hiệp Thành,5m
Bình Dương,08/11/2021,_,Thành phố Thuận An,29,---,9260299,---, 900 triệu ,---,1, 33 m,Cần bán,Căn hộ chung cư,Phường Thuận Giao,---
Bình Dương,08/11/2021,_,Thành phố Thủ Dầu Một,37,40m,8925289,10m," 1,28 tỷ ",Sổ hồng/ Sổ đỏ,2, 65 m,Cần bán,Căn hộ chung cư,Phường Phú Thọ,4m
Bình Dương,08/11/2021,_,Thành phố Thủ Dầu Một,22,---,8865486,10m, 31 triệu / m,---,2, 65 m,Cần bán,Căn hộ chung cư,Phường Phú Thọ,6m
Bình Dương,08/11/2021,_,Huyện Bàu Bàng,3,16m,8596437,20m," 2,4 tỷ ",Sổ hồng/ Sổ đỏ,3, 100 m,Cần bán,Nhà mặt tiền,Xã Trừ Văn Thố,5m
Bình Dương,08/11/2021,_,Thành phố Dĩ An,19,20m,8683409,---, 1 tỷ ,Sổ hồng/ Sổ đỏ,2, 55 m,Cần bán,Căn hộ chung cư,Phường Đông Hòa,---
Bình Dương,08/11/2021,_,Thị xã Tân Uyên,---,10m,9334678,80m, 26 tỷ ,Sổ hồng/ Sổ đỏ,---, 2.100 m,Cần bán,"Kho, xưởng",Phường Tân Phước Khánh,26m
Bình Dương,08/11/2021,_,Thị xã Bến Cát,---,16m,2486610,120m, Thỏa thuận,Sổ hồng/ Sổ đỏ,---, 11.000 m,Cần bán,"Đất nông, lâm nghiệp",Xã An Tây,68m
Bình Dương,08/11/2021,_,Thành phố Thủ Dầu Một,---,26m,2060044,180m, 35 tỷ ,Sổ hồng/ Sổ đỏ,---, 20.000 m,Cần bán,"Đất nền, liền kề, đất dự án",Phường Phú Tân,120m
Bình Dương,08/11/2021,_,Thành phố Dĩ An,15,40m,8173638,18m, 35 triệu / m,Sổ hồng/ Sổ đỏ,2, 70 m,Cần bán,Căn hộ chung cư,Phường An Bình,5m
Bình Dương,08/11/2021,_,Thành phố Dĩ An,3,20m,8543299,20m," 5,1 tỷ ",Sổ hồng/ Sổ đỏ,3, 80 m,Cần bán,Nhà mặt tiền,Phường Tân Đông Hiệp,4m
